#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 192
# Band-Index:    1
   0.79028    -21.172211  0.000  0.000  0.000  0.000
   0.81850    -21.172133  0.000  0.000  0.000  0.000
   0.84673    -21.172058  0.000  0.000  0.000  0.000
   0.87495    -21.171984  0.000  0.000  0.000  0.000
   0.90317    -21.171916  0.000  0.000  0.000  0.000
   0.93140    -21.171854  0.000  0.000  0.000  0.000
   0.95962    -21.171802  0.000  0.000  0.000  0.000
   0.98785    -21.171759  0.000  0.000  0.000  0.000
   1.01607    -21.171726  0.000  0.000  0.000  0.000
   1.04430    -21.171707  0.000  0.000  0.000  0.000
   1.07252    -21.171700  0.000  0.000  0.000  0.000
   1.07252    -21.171700  0.000  0.000  0.000  0.000
   1.11243    -21.171714  0.000  0.000  0.000  0.000
   1.15235    -21.171752  0.000  0.000  0.000  0.000
   1.19226    -21.171816  0.000  0.000  0.000  0.000
   1.23218    -21.171903  0.000  0.000  0.000  0.000
   1.27209    -21.172011  0.000  0.000  0.000  0.000
   1.31201    -21.172138  0.000  0.000  0.000  0.000
   1.35192    -21.172279  0.000  0.000  0.000  0.000
   1.39184    -21.172435  0.000  0.000  0.000  0.000
   1.43176    -21.172599  0.000  0.000  0.000  0.000
   1.47167    -21.172767  0.000  0.000  0.000  0.000
   1.51159    -21.172937  0.000  0.000  0.000  0.000
   1.55150    -21.173102  0.000  0.000  0.000  0.000
   1.59142    -21.173257  0.000  0.000  0.000  0.000
   1.63133    -21.173396  0.000  0.000  0.000  0.000
   1.67125    -21.173516  0.000  0.000  0.000  0.000
   1.71116    -21.173616  0.000  0.000  0.000  0.000
   1.75108    -21.173691  0.000  0.000  0.000  0.000
   1.79099    -21.173736  0.000  0.000  0.000  0.000
   1.83091    -21.173752  0.000  0.000  0.000  0.000
 
# Band-Index:    4
   1.83091    -21.020602  0.000  0.000  0.000  0.000
   1.79099    -21.020581  0.000  0.000  0.000  0.000
   1.75108    -21.020522  0.000  0.000  0.000  0.000
   1.71116    -21.020425  0.000  0.000  0.000  0.000
   1.67125    -21.020295  0.000  0.000  0.000  0.000
   1.63133    -21.020138  0.000  0.000  0.000  0.000
   1.59142    -21.019955  0.000  0.000  0.000  0.000
   1.55150    -21.019752  0.000  0.000  0.000  0.000
   1.51159    -21.019537  0.000  0.000  0.000  0.000
   1.47167    -21.019314  0.000  0.000  0.000  0.000
   1.43176    -21.019093  0.000  0.000  0.000  0.000
   1.39184    -21.018877  0.000  0.000  0.000  0.000
   1.35192    -21.018672  0.000  0.000  0.000  0.000
   1.31201    -21.018485  0.000  0.000  0.000  0.000
   1.27209    -21.018317  0.000  0.000  0.000  0.000
   1.23218    -21.018176  0.000  0.000  0.000  0.000
   1.19226    -21.018061  0.000  0.000  0.000  0.000
   1.15235    -21.017976  0.000  0.000  0.000  0.000
   1.11243    -21.017926  0.000  0.000  0.000  0.000
   1.07252    -21.017908  0.000  0.000  0.000  0.000
   1.07252    -21.017908  0.000  0.000  0.000  0.000
   1.04430    -21.017917  0.000  0.000  0.000  0.000
   1.01607    -21.017942  0.000  0.000  0.000  0.000
   0.98785    -21.017985  0.000  0.000  0.000  0.000
   0.95962    -21.018042  0.000  0.000  0.000  0.000
   0.93140    -21.018111  0.000  0.000  0.000  0.000
   0.90317    -21.018193  0.000  0.000  0.000  0.000
   0.87495    -21.018283  0.000  0.000  0.000  0.000
   0.84673    -21.018380  0.000  0.000  0.000  0.000
   0.81850    -21.018481  0.000  0.000  0.000  0.000
   0.79028    -21.018583  0.000  0.000  0.000  0.000
   0.76205    -21.018685  0.000  0.000  0.000  0.000
   0.73383    -21.018781  0.000  0.000  0.000  0.000
   0.70561    -21.018871  0.000  0.000  0.000  0.000
   0.67738    -21.018951  0.000  0.000  0.000  0.000
   0.64916    -21.019020  0.000  0.000  0.000  0.000
   0.62093    -21.019075  0.000  0.000  0.000  0.000
   0.59271    -21.019116  0.000  0.000  0.000  0.000
   0.56448    -21.019141  0.000  0.000  0.000  0.000
   0.53626    -21.019150  0.000  0.000  0.000  0.000
   0.53626    -21.019150  0.000  0.000  0.000  0.000
   0.50804    -21.019159  0.000  0.000  0.000  0.000
   0.47981    -21.019189  0.000  0.000  0.000  0.000
   0.45159    -21.019238  0.000  0.000  0.000  0.000
   0.42336    -21.019303  0.000  0.000  0.000  0.000
   0.39514    -21.019384  0.000  0.000  0.000  0.000
   0.36691    -21.019478  0.000  0.000  0.000  0.000
   0.33869    -21.019584  0.000  0.000  0.000  0.000
   0.31047    -21.019696  0.000  0.000  0.000  0.000
   0.28224    -21.019815  0.000  0.000  0.000  0.000
   0.25402    -21.019934  0.000  0.000  0.000  0.000
   0.22579    -21.020052  0.000  0.000  0.000  0.000
   0.19757    -21.020166  0.000  0.000  0.000  0.000
   0.16935    -21.020270  0.000  0.000  0.000  0.000
   0.14112    -21.020366  0.000  0.000  0.000  0.000
   0.11290    -21.020447  0.000  0.000  0.000  0.000
   0.08467    -21.020513  0.000  0.000  0.000  0.000
   0.05645    -21.020562  0.000  0.000  0.000  0.000
   0.02822    -21.020591  0.000  0.000  0.000  0.000
   0.00000    -21.020602  0.000  0.000  0.000  0.000
 
# Band-Index:    5
   0.00000    -21.018013  0.000  0.000  0.000  0.000
   0.02822    -21.018002  0.000  0.000  0.000  0.000
   0.05645    -21.017973  0.000  0.000  0.000  0.000
   0.08467    -21.017925  0.000  0.000  0.000  0.000
   0.11290    -21.017859  0.000  0.000  0.000  0.000
   0.14112    -21.017778  0.000  0.000  0.000  0.000
   0.16935    -21.017682  0.000  0.000  0.000  0.000
   0.19757    -21.017577  0.000  0.000  0.000  0.000
   0.22579    -21.017464  0.000  0.000  0.000  0.000
   0.25402    -21.017346  0.000  0.000  0.000  0.000
   0.28224    -21.017227  0.000  0.000  0.000  0.000
   0.31047    -21.017108  0.000  0.000  0.000  0.000
   0.33869    -21.016995  0.000  0.000  0.000  0.000
   0.36691    -21.016890  0.000  0.000  0.000  0.000
   0.39514    -21.016796  0.000  0.000  0.000  0.000
   0.42336    -21.016715  0.000  0.000  0.000  0.000
   0.45159    -21.016649  0.000  0.000  0.000  0.000
   0.47981    -21.016601  0.000  0.000  0.000  0.000
   0.50804    -21.016571  0.000  0.000  0.000  0.000
   0.53626    -21.016562  0.000  0.000  0.000  0.000
   0.53626    -21.016562  0.000  0.000  0.000  0.000
