#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 200
# Band-Index:    1
   0.50438    -20.680971  0.919  0.000  0.000  0.919
   0.51768    -20.680970  0.919  0.000  0.000  0.919
   0.53099    -20.680970  0.919  0.000  0.000  0.919
   0.54429    -20.680969  0.919  0.000  0.000  0.919
   0.55760    -20.680968  0.919  0.000  0.000  0.919
   0.57090    -20.680967  0.919  0.000  0.000  0.919
   0.58421    -20.680966  0.919  0.000  0.000  0.919
   0.59751    -20.680966  0.919  0.000  0.000  0.919
   0.61082    -20.680966  0.919  0.000  0.000  0.919
   0.62412    -20.680965  0.919  0.000  0.000  0.919
   0.63743    -20.680964  0.919  0.000  0.000  0.919
   0.65073    -20.680963  0.919  0.000  0.000  0.919
   0.66404    -20.680962  0.919  0.000  0.000  0.919
   0.67734    -20.680962  0.919  0.000  0.000  0.919
   0.69065    -20.680962  0.919  0.000  0.000  0.919
   0.69065    -20.680962  0.919  0.000  0.000  0.919
   0.71726    -20.680961  0.919  0.000  0.000  0.919
   0.74387    -20.680963  0.919  0.000  0.000  0.919
   0.77048    -20.680966  0.919  0.000  0.000  0.919
   0.79709    -20.680969  0.919  0.000  0.000  0.919
   0.82370    -20.680974  0.919  0.000  0.000  0.919
   0.85031    -20.680979  0.919  0.000  0.000  0.919
   0.87692    -20.680985  0.919  0.000  0.000  0.919
   0.90353    -20.680994  0.918  0.000  0.000  0.919
   0.93014    -20.681002  0.918  0.000  0.000  0.918
   0.95675    -20.681012  0.918  0.000  0.000  0.918
   0.98336    -20.681019  0.918  0.000  0.000  0.918
   1.00997    -20.681029  0.918  0.000  0.000  0.918
   1.03658    -20.681036  0.918  0.000  0.000  0.918
   1.06319    -20.681044  0.918  0.000  0.000  0.918
   1.08980    -20.681051  0.918  0.000  0.000  0.918
   1.11641    -20.681056  0.918  0.000  0.000  0.918
   1.14302    -20.681060  0.918  0.000  0.000  0.918
   1.16963    -20.681064  0.918  0.000  0.000  0.918
   1.19624    -20.681063  0.918  0.000  0.000  0.918
 
# Band-Index:    4
   1.19624    -20.679542  0.918  0.000  0.000  0.918
   1.16963    -20.679543  0.918  0.000  0.000  0.918
   1.14302    -20.679539  0.918  0.000  0.000  0.918
   1.11641    -20.679535  0.918  0.000  0.000  0.918
   1.08980    -20.679530  0.918  0.000  0.000  0.918
   1.06319    -20.679523  0.918  0.000  0.000  0.918
   1.03658    -20.679516  0.918  0.000  0.000  0.918
   1.00997    -20.679508  0.918  0.000  0.000  0.918
   0.98336    -20.679498  0.918  0.000  0.000  0.918
   0.95675    -20.679491  0.918  0.000  0.000  0.918
   0.93014    -20.679482  0.918  0.000  0.000  0.918
   0.90353    -20.679473  0.919  0.000  0.000  0.919
   0.87692    -20.679464  0.919  0.000  0.000  0.919
   0.85031    -20.679458  0.919  0.000  0.000  0.919
   0.82370    -20.679453  0.919  0.000  0.000  0.919
   0.79709    -20.679448  0.919  0.000  0.000  0.919
   0.77048    -20.679445  0.919  0.000  0.000  0.919
   0.74387    -20.679443  0.919  0.000  0.000  0.919
   0.71726    -20.679441  0.919  0.000  0.000  0.919
   0.69065    -20.679441  0.919  0.000  0.000  0.919
   0.69065    -20.679441  0.919  0.000  0.000  0.919
   0.67734    -20.679441  0.919  0.000  0.000  0.919
   0.66404    -20.679441  0.919  0.000  0.000  0.919
   0.65073    -20.679442  0.919  0.000  0.000  0.919
   0.63743    -20.679443  0.919  0.000  0.000  0.919
   0.62412    -20.679445  0.919  0.000  0.000  0.919
   0.61082    -20.679445  0.919  0.000  0.000  0.919
   0.59751    -20.679446  0.919  0.000  0.000  0.919
   0.58421    -20.679445  0.919  0.000  0.000  0.919
   0.57090    -20.679447  0.919  0.000  0.000  0.919
   0.55760    -20.679447  0.919  0.000  0.000  0.919
   0.54429    -20.679448  0.919  0.000  0.000  0.919
   0.53099    -20.679449  0.919  0.000  0.000  0.919
   0.51768    -20.679449  0.919  0.000  0.000  0.919
   0.50438    -20.679450  0.919  0.000  0.000  0.919
   0.49107    -20.679450  0.919  0.000  0.000  0.919
   0.47777    -20.679449  0.919  0.000  0.000  0.919
   0.46446    -20.679450  0.919  0.000  0.000  0.919
   0.45116    -20.679451  0.919  0.000  0.000  0.919
   0.43785    -20.679451  0.919  0.000  0.000  0.919
   0.43785    -20.679451  0.919  0.000  0.000  0.919
   0.41481    -20.679451  0.919  0.000  0.000  0.919
   0.39176    -20.679453  0.919  0.000  0.000  0.919
   0.36872    -20.679457  0.919  0.000  0.000  0.919
   0.34567    -20.679461  0.919  0.000  0.000  0.919
   0.32263    -20.679466  0.919  0.000  0.000  0.919
   0.29958    -20.679473  0.919  0.000  0.000  0.919
   0.27654    -20.679479  0.918  0.000  0.000  0.919
   0.25349    -20.679486  0.918  0.000  0.000  0.918
   0.23045    -20.679493  0.918  0.000  0.000  0.918
   0.20740    -20.679501  0.918  0.000  0.000  0.918
   0.18436    -20.679508  0.918  0.000  0.000  0.918
   0.16131    -20.679515  0.918  0.000  0.000  0.918
   0.13827    -20.679522  0.918  0.000  0.000  0.918
   0.11522    -20.679528  0.918  0.000  0.000  0.918
   0.09218    -20.679532  0.918  0.000  0.000  0.918
   0.06913    -20.679537  0.918  0.000  0.000  0.918
   0.04609    -20.679541  0.918  0.000  0.000  0.918
   0.02304    -20.679542  0.918  0.000  0.000  0.918
   0.00000    -20.679542  0.918  0.000  0.000  0.918
 
# Band-Index:    5
   0.00000    -20.436997  0.000  0.000  0.000  0.000
   0.02304    -20.436997  0.000  0.000  0.000  0.000
   0.04609    -20.436996  0.000  0.000  0.000  0.000
   0.06913    -20.436992  0.000  0.000  0.000  0.000
   0.09218    -20.436989  0.000  0.000  0.000  0.000
   0.11522    -20.436985  0.000  0.000  0.000  0.000
   0.13827    -20.436980  0.000  0.000  0.000  0.000
   0.16131    -20.436974  0.000  0.000  0.000  0.000
   0.18436    -20.436968  0.000  0.000  0.000  0.000
   0.20740    -20.436962  0.000  0.000  0.000  0.000
   0.23045    -20.436956  0.000  0.000  0.000  0.000
   0.25349    -20.436950  0.000  0.000  0.000  0.000
   0.27654    -20.436944  0.000  0.000  0.000  0.000
   0.29958    -20.436939  0.000  0.000  0.000  0.000
   0.32263    -20.436934  0.000  0.000  0.000  0.000
   0.34567    -20.436929  0.000  0.000  0.000  0.000
   0.36872    -20.436925  0.000  0.000  0.000  0.000
   0.39176    -20.436923  0.000  0.000  0.000  0.000
   0.41481    -20.436921  0.000  0.000  0.000  0.000
   0.43785    -20.436921  0.000  0.000  0.000  0.000
   0.43785    -20.436921  0.000  0.000  0.000  0.000
   0.45116    -20.436920  0.000  0.000  0.000  0.000
   0.46446    -20.436919  0.000  0.000  0.000  0.000
   0.47777    -20.436919  0.000  0.000  0.000  0.000
   0.49107    -20.436920  0.000  0.000  0.000  0.000
   0.50438    -20.436920  0.000  0.000  0.000  0.000
   0.51768    -20.436919  0.000  0.000  0.000  0.000
   0.53099    -20.436919  0.000  0.000  0.000  0.000
   0.54429    -20.436918  0.000  0.000  0.000  0.000
   0.55760    -20.436917  0.000  0.000  0.000  0.000
   0.57090    -20.436917  0.000  0.000  0.000  0.000
   0.58421    -20.436916  0.000  0.000  0.000  0.000
   0.59751    -20.436916  0.000  0.000  0.000  0.000
   0.61082    -20.436916  0.000  0.000  0.000  0.000
   0.62412    -20.436916  0.000  0.000  0.000  0.000
   0.63743    -20.436914  0.000  0.000  0.000  0.000
   0.65073    -20.436913  0.000  0.000  0.000  0.000
   0.66404    -20.436912  0.000  0.000  0.000  0.000
   0.67734    -20.436912  0.000  0.000  0.000  0.000
   0.69065    -20.436912  0.000  0.000  0.000  0.000
   0.69065    -20.436912  0.000  0.000  0.000  0.000
   0.71726    -20.436912  0.000  0.000  0.000  0.000
   0.74387    -20.436914  0.000  0.000  0.000  0.000
   0.77048    -20.436916  0.000  0.000  0.000  0.000
   0.79709    -20.436918  0.000  0.000  0.000  0.000
   0.82370    -20.436922  0.000  0.000  0.000  0.000
   0.85031    -20.436927  0.000  0.000  0.000  0.000
   0.87692    -20.436932  0.000  0.000  0.000  0.000
   0.90353    -20.436939  0.000  0.000  0.000  0.000
   0.93014    -20.436946  0.000  0.000  0.000  0.000
   0.95675    -20.436954  0.000  0.000  0.000  0.000
   0.98336    -20.436960  0.000  0.000  0.000  0.000
   1.00997    -20.436968  0.000  0.000  0.000  0.000
   1.03658    -20.436975  0.000  0.000  0.000  0.000
   1.06319    -20.436981  0.000  0.000  0.000  0.000
   1.08980    -20.436986  0.000  0.000  0.000  0.000
   1.11641    -20.436991  0.000  0.000  0.000  0.000
   1.14302    -20.436994  0.000  0.000  0.000  0.000
   1.16963    -20.436997  0.000  0.000  0.000  0.000
   1.19624    -20.436997  0.000  0.000  0.000  0.000
 
# Band-Index:    6
   1.19624    -20.435956  0.000  0.000  0.000  0.000
   1.16963    -20.435957  0.000  0.000  0.000  0.000
   1.14302    -20.435954  0.000  0.000  0.000  0.000
   1.11641    -20.435950  0.000  0.000  0.000  0.000
   1.08980    -20.435946  0.000  0.000  0.000  0.000
   1.06319    -20.435940  0.000  0.000  0.000  0.000
   1.03658    -20.435934  0.000  0.000  0.000  0.000
   1.00997    -20.435928  0.000  0.000  0.000  0.000
   0.98336    -20.435919  0.000  0.000  0.000  0.000
   0.95675    -20.435913  0.000  0.000  0.000  0.000
   0.93014    -20.435905  0.000  0.000  0.000  0.000
   0.90353    -20.435898  0.000  0.000  0.000  0.000
   0.87692    -20.435891  0.000  0.000  0.000  0.000
   0.85031    -20.435886  0.000  0.000  0.000  0.000
