#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 176
# Band-Index:    1
   0.16131    -23.334936  0.000  0.000  0.000  0.000
   0.13827    -23.334943  0.000  0.000  0.000  0.000
   0.11522    -23.334948  0.000  0.000  0.000  0.000
   0.09218    -23.334952  0.000  0.000  0.000  0.000
   0.06913    -23.334956  0.000  0.000  0.000  0.000
   0.04609    -23.334960  0.000  0.000  0.000  0.000
   0.02304    -23.334961  0.000  0.000  0.000  0.000
   0.00000    -23.334961  0.000  0.000  0.000  0.000
 
# Band-Index:    3
   0.00000    -23.242189  0.000  0.000  0.000  0.000
   0.02304    -23.242187  0.000  0.000  0.000  0.000
   0.04609    -23.242182  0.000  0.000  0.000  0.000
   0.06913    -23.242171  0.000  0.000  0.000  0.000
   0.09218    -23.242157  0.000  0.000  0.000  0.000
   0.11522    -23.242141  0.000  0.000  0.000  0.000
   0.13827    -23.242122  0.000  0.000  0.000  0.000
   0.16131    -23.242100  0.000  0.000  0.000  0.000
   0.18436    -23.242078  0.000  0.000  0.000  0.000
   0.20740    -23.242055  0.000  0.000  0.000  0.000
   0.23045    -23.242032  0.000  0.000  0.000  0.000
   0.25349    -23.242010  0.000  0.000  0.000  0.000
   0.27654    -23.241988  0.000  0.000  0.000  0.000
   0.29958    -23.241969  0.000  0.000  0.000  0.000
   0.32263    -23.241951  0.000  0.000  0.000  0.000
   0.34567    -23.241936  0.000  0.000  0.000  0.000
   0.36872    -23.241924  0.000  0.000  0.000  0.000
   0.39176    -23.241915  0.000  0.000  0.000  0.000
   0.41481    -23.241909  0.000  0.000  0.000  0.000
   0.43785    -23.241909  0.000  0.000  0.000  0.000
   0.43785    -23.241909  0.000  0.000  0.000  0.000
   0.45116    -23.241908  0.000  0.000  0.000  0.000
   0.46446    -23.241907  0.000  0.000  0.000  0.000
   0.47777    -23.241906  0.000  0.000  0.000  0.000
   0.49107    -23.241906  0.000  0.000  0.000  0.000
   0.50438    -23.241905  0.000  0.000  0.000  0.000
   0.51768    -23.241903  0.000  0.000  0.000  0.000
   0.53099    -23.241902  0.000  0.000  0.000  0.000
   0.54429    -23.241900  0.000  0.000  0.000  0.000
   0.55760    -23.241898  0.000  0.000  0.000  0.000
   0.57090    -23.241896  0.000  0.000  0.000  0.000
   0.58421    -23.241894  0.000  0.000  0.000  0.000
   0.59751    -23.241893  0.000  0.000  0.000  0.000
   0.61082    -23.241891  0.000  0.000  0.000  0.000
   0.62412    -23.241889  0.000  0.000  0.000  0.000
   0.63743    -23.241887  0.000  0.000  0.000  0.000
   0.65073    -23.241885  0.000  0.000  0.000  0.000
   0.66404    -23.241883  0.000  0.000  0.000  0.000
   0.67734    -23.241883  0.000  0.000  0.000  0.000
   0.69065    -23.241882  0.000  0.000  0.000  0.000
   0.69065    -23.241882  0.000  0.000  0.000  0.000
   0.71726    -23.241883  0.000  0.000  0.000  0.000
   0.74387    -23.241887  0.000  0.000  0.000  0.000
   0.77048    -23.241893  0.000  0.000  0.000  0.000
   0.79709    -23.241902  0.000  0.000  0.000  0.000
   0.82370    -23.241915  0.000  0.000  0.000  0.000
   0.85031    -23.241931  0.000  0.000  0.000  0.000
   0.87692    -23.241949  0.000  0.000  0.000  0.000
   0.90353    -23.241972  0.000  0.000  0.000  0.000
   0.93014    -23.241997  0.000  0.000  0.000  0.000
   0.95675    -23.242023  0.000  0.000  0.000  0.000
   0.98336    -23.242049  0.000  0.000  0.000  0.000
   1.00997    -23.242077  0.000  0.000  0.000  0.000
   1.03658    -23.242102  0.000  0.000  0.000  0.000
   1.06319    -23.242126  0.000  0.000  0.000  0.000
   1.08980    -23.242147  0.000  0.000  0.000  0.000
   1.11641    -23.242165  0.000  0.000  0.000  0.000
   1.14302    -23.242179  0.000  0.000  0.000  0.000
   1.16963    -23.242187  0.000  0.000  0.000  0.000
   1.19624    -23.242189  0.000  0.000  0.000  0.000
 
# Band-Index:    4
   1.19624    -23.241060  0.000  0.000  0.000  0.000
   1.16963    -23.241060  0.000  0.000  0.000  0.000
   1.14302    -23.241056  0.000  0.000  0.000  0.000
   1.11641    -23.241051  0.000  0.000  0.000  0.000
   1.08980    -23.241043  0.000  0.000  0.000  0.000
   1.06319    -23.241034  0.000  0.000  0.000  0.000
   1.03658    -23.241024  0.000  0.000  0.000  0.000
   1.00997    -23.241012  0.000  0.000  0.000  0.000
   0.98336    -23.240997  0.000  0.000  0.000  0.000
   0.95675    -23.240984  0.000  0.000  0.000  0.000
   0.93014    -23.240969  0.000  0.000  0.000  0.000
   0.90353    -23.240953  0.000  0.000  0.000  0.000
   0.87692    -23.240938  0.000  0.000  0.000  0.000
   0.85031    -23.240925  0.000  0.000  0.000  0.000
   0.82370    -23.240914  0.000  0.000  0.000  0.000
   0.79709    -23.240904  0.000  0.000  0.000  0.000
   0.77048    -23.240896  0.000  0.000  0.000  0.000
   0.74387    -23.240890  0.000  0.000  0.000  0.000
   0.71726    -23.240886  0.000  0.000  0.000  0.000
   0.69065    -23.240886  0.000  0.000  0.000  0.000
   0.69065    -23.240886  0.000  0.000  0.000  0.000
   0.67734    -23.240886  0.000  0.000  0.000  0.000
   0.66404    -23.240886  0.000  0.000  0.000  0.000
   0.65073    -23.240888  0.000  0.000  0.000  0.000
   0.63743    -23.240891  0.000  0.000  0.000  0.000
   0.62412    -23.240893  0.000  0.000  0.000  0.000
   0.61082    -23.240895  0.000  0.000  0.000  0.000
   0.59751    -23.240897  0.000  0.000  0.000  0.000
   0.58421    -23.240898  0.000  0.000  0.000  0.000
   0.57090    -23.240900  0.000  0.000  0.000  0.000
   0.55760    -23.240902  0.000  0.000  0.000  0.000
   0.54429    -23.240905  0.000  0.000  0.000  0.000
   0.53099    -23.240907  0.000  0.000  0.000  0.000
   0.51768    -23.240908  0.000  0.000  0.000  0.000
   0.50438    -23.240910  0.000  0.000  0.000  0.000
   0.49107    -23.240911  0.000  0.000  0.000  0.000
   0.47777    -23.240911  0.000  0.000  0.000  0.000
   0.46446    -23.240912  0.000  0.000  0.000  0.000
   0.45116    -23.240913  0.000  0.000  0.000  0.000
   0.43785    -23.240914  0.000  0.000  0.000  0.000
   0.43785    -23.240914  0.000  0.000  0.000  0.000
   0.41481    -23.240914  0.000  0.000  0.000  0.000
   0.39176    -23.240918  0.000  0.000  0.000  0.000
   0.36872    -23.240925  0.000  0.000  0.000  0.000
   0.34567    -23.240933  0.000  0.000  0.000  0.000
   0.32263    -23.240942  0.000  0.000  0.000  0.000
   0.29958    -23.240953  0.000  0.000  0.000  0.000
   0.27654    -23.240965  0.000  0.000  0.000  0.000
   0.25349    -23.240976  0.000  0.000  0.000  0.000
   0.23045    -23.240989  0.000  0.000  0.000  0.000
   0.20740    -23.241001  0.000  0.000  0.000  0.000
   0.18436    -23.241012  0.000  0.000  0.000  0.000
   0.16131    -23.241022  0.000  0.000  0.000  0.000
   0.13827    -23.241033  0.000  0.000  0.000  0.000
   0.11522    -23.241041  0.000  0.000  0.000  0.000
   0.09218    -23.241047  0.000  0.000  0.000  0.000
   0.06913    -23.241053  0.000  0.000  0.000  0.000
   0.04609    -23.241058  0.000  0.000  0.000  0.000
   0.02304    -23.241060  0.000  0.000  0.000  0.000
   0.00000    -23.241060  0.000  0.000  0.000  0.000
 
# Band-Index:    5
   0.00000    -23.233996  0.000  0.000  0.000  0.000
   0.02304    -23.233998  0.000  0.000  0.000  0.000
   0.04609    -23.234002  0.000  0.000  0.000  0.000
   0.06913    -23.234008  0.000  0.000  0.000  0.000
   0.09218    -23.234018  0.000  0.000  0.000  0.000
   0.11522    -23.234030  0.000  0.000  0.000  0.000
   0.13827    -23.234044  0.000  0.000  0.000  0.000
   0.16131    -23.234059  0.000  0.000  0.000  0.000
   0.18436    -23.234076  0.000  0.000  0.000  0.000
   0.20740    -23.234094  0.000  0.000  0.000  0.000
   0.23045    -23.234112  0.000  0.000  0.000  0.000
   0.25349    -23.234130  0.000  0.000  0.000  0.000
   0.27654    -23.234147  0.000  0.000  0.000  0.000
   0.29958    -23.234164  0.000  0.000  0.000  0.000
   0.32263    -23.234178  0.000  0.000  0.000  0.000
   0.34567    -23.234191  0.000  0.000  0.000  0.000
   0.36872    -23.234201  0.000  0.000  0.000  0.000
   0.39176    -23.234208  0.000  0.000  0.000  0.000
   0.41481    -23.234212  0.000  0.000  0.000  0.000
   0.43785    -23.234215  0.000  0.000  0.000  0.000
   0.43785    -23.234215  0.000  0.000  0.000  0.000
   0.45116    -23.234214  0.000  0.000  0.000  0.000
   0.46446    -23.234214  0.000  0.000  0.000  0.000
   0.47777    -23.234215  0.000  0.000  0.000  0.000
   0.49107    -23.234217  0.000  0.000  0.000  0.000
   0.50438    -23.234219  0.000  0.000  0.000  0.000
   0.51768    -23.234221  0.000  0.000  0.000  0.000
   0.53099    -23.234223  0.000  0.000  0.000  0.000
   0.54429    -23.234225  0.000  0.000  0.000  0.000
   0.55760    -23.234227  0.000  0.000  0.000  0.000
   0.57090    -23.234230  0.000  0.000  0.000  0.000
   0.58421    -23.234233  0.000  0.000  0.000  0.000
   0.59751    -23.234236  0.000  0.000  0.000  0.000
   0.61082    -23.234239  0.000  0.000  0.000  0.000
   0.62412    -23.234241  0.000  0.000  0.000  0.000
   0.63743    -23.234242  0.000  0.000  0.000  0.000
   0.65073    -23.234243  0.000  0.000  0.000  0.000
   0.66404    -23.234243  0.000  0.000  0.000  0.000
   0.67734    -23.234245  0.000  0.000  0.000  0.000
   0.69065    -23.234245  0.000  0.000  0.000  0.000
   0.69065    -23.234245  0.000  0.000  0.000  0.000
   0.71726    -23.234243  0.000  0.000  0.000  0.000
   0.74387    -23.234240  0.000  0.000  0.000  0.000
   0.77048    -23.234233  0.000  0.000  0.000  0.000
   0.79709    -23.234224  0.000  0.000  0.000  0.000
   0.82370    -23.234212  0.000  0.000  0.000  0.000
   0.85031    -23.234197  0.000  0.000  0.000  0.000
   0.87692    -23.234179  0.000  0.000  0.000  0.000
   0.90353    -23.234161  0.000  0.000  0.000  0.000
   0.93014    -23.234141  0.000  0.000  0.000  0.000
   0.95675    -23.234120  0.000  0.000  0.000  0.000
   0.98336    -23.234098  0.000  0.000  0.000  0.000
   1.00997    -23.234078  0.000  0.000  0.000  0.000
   1.03658    -23.234059  0.000  0.000  0.000  0.000
   1.06319    -23.234041  0.000  0.000  0.000  0.000
   1.08980    -23.234025  0.000  0.000  0.000  0.000
   1.11641    -23.234013  0.000  0.000  0.000  0.000
   1.14302    -23.234004  0.000  0.000  0.000  0.000
   1.16963    -23.233999  0.000  0.000  0.000  0.000
   1.19624    -23.233996  0.000  0.000  0.000  0.000
 
# Band-Index:    6
   1.19624    -16.635865  0.030  0.006  0.000  0.037
   1.16963    -16.635329  0.030  0.006  0.000  0.037
   1.14302    -16.633721  0.030  0.006  0.000  0.037
   1.11641    -16.631064  0.030  0.006  0.000  0.037
   1.08980    -16.627392  0.031  0.006  0.000  0.037
   1.06319    -16.622754  0.031  0.006  0.000  0.037
   1.03658    -16.617217  0.031  0.006  0.000  0.037
   1.00997    -16.610866  0.031  0.006  0.000  0.037
   0.98336    -16.603804  0.031  0.006  0.000  0.037
   0.95675    -16.596157  0.031  0.006  0.000  0.038
   0.93014    -16.588076  0.032  0.007  0.000  0.038
   0.90353    -16.579746  0.032  0.007  0.000  0.039
   0.87692    -16.571388  0.033  0.007  0.000  0.040
   0.85031    -16.563264  0.033  0.007  0.000  0.040
   0.82370    -16.555678  0.034  0.007  0.000  0.041
   0.79709    -16.548966  0.035  0.007  0.000  0.042
   0.77048    -16.543465  0.035  0.008  0.000  0.043
   0.74387    -16.539458  0.037  0.008  0.000  0.044
   0.71726    -16.537095  0.036  0.007  0.000  0.045
   0.69065    -16.536346  0.037  0.008  0.000  0.045
   0.69065    -16.536346  0.037  0.008  0.000  0.045
   0.67734    -16.536516  0.037  0.008  0.000  0.045
   0.66404    -16.536998  0.037  0.007  0.000  0.044
   0.65073    -16.537747  0.036  0.007  0.000  0.044
   0.63743    -16.538714  0.037  0.007  0.000  0.045
   0.62412    -16.539849  0.037  0.007  0.000  0.044
   0.61082    -16.541103  0.036  0.007  0.000  0.044
   0.59751    -16.542433  0.036  0.007  0.000  0.043
   0.58421    -16.543796  0.036  0.007  0.000  0.043
   0.57090    -16.545156  0.035  0.007  0.000  0.044
   0.55760    -16.546477  0.035  0.007  0.000  0.043
   0.54429    -16.547732  0.036  0.007  0.000  0.043
   0.53099    -16.548895  0.036  0.007  0.000  0.043
   0.51768    -16.549943  0.036  0.007  0.000  0.043
   0.50438    -16.550859  0.035  0.007  0.000  0.042
   0.49107    -16.551628  0.035  0.007  0.000  0.042
   0.47777    -16.552238  0.035  0.007  0.000  0.042
   0.46446    -16.552680  0.035  0.007  0.000  0.042
   0.45116    -16.552948  0.035  0.007  0.000  0.042
   0.43785    -16.553038  0.035  0.007  0.000  0.042
   0.43785    -16.553038  0.035  0.007  0.000  0.042
   0.41481    -16.553945  0.035  0.007  0.000  0.042
   0.39176    -16.556560  0.034  0.007  0.000  0.042
   0.36872    -16.560645  0.034  0.007  0.000  0.041
   0.34567    -16.565891  0.033  0.007  0.000  0.040
   0.32263    -16.571967  0.032  0.007  0.000  0.040
   0.29958    -16.578561  0.032  0.007  0.000  0.039
   0.27654    -16.585406  0.032  0.007  0.000  0.039
   0.25349    -16.592276  0.032  0.007  0.000  0.038
   0.23045    -16.598990  0.031  0.006  0.000  0.038
   0.20740    -16.605402  0.031  0.006  0.000  0.037
   0.18436    -16.611391  0.031  0.006  0.000  0.037
   0.16131    -16.616864  0.031  0.006  0.000  0.037
   0.13827    -16.621744  0.031  0.006  0.000  0.037
   0.11522    -16.625967  0.031  0.006  0.000  0.037
   0.09218    -16.629483  0.030  0.006  0.000  0.037
   0.06913    -16.632256  0.030  0.006  0.000  0.037
   0.04609    -16.634256  0.030  0.006  0.000  0.037
   0.02304    -16.635463  0.030  0.006  0.000  0.037
   0.00000    -16.635865  0.030  0.006  0.000  0.037
 
# Band-Index:    7
   0.00000    -16.631451  0.033  0.006  0.000  0.039
   0.02304    -16.631065  0.033  0.006  0.000  0.039
   0.04609    -16.629910  0.033  0.006  0.000  0.039
   0.06913    -16.627997  0.033  0.006  0.000  0.039
   0.09218    -16.625346  0.033  0.006  0.000  0.039
   0.11522    -16.621985  0.033  0.006  0.000  0.039
   0.13827    -16.617953  0.033  0.006  0.000  0.039
   0.16131    -16.613297  0.033  0.006  0.000  0.039
   0.18436    -16.608079  0.033  0.007  0.000  0.039
   0.20740    -16.602374  0.033  0.007  0.000  0.039
   0.23045    -16.596273  0.032  0.007  0.000  0.040
   0.25349    -16.589891  0.032  0.007  0.000  0.040
   0.27654    -16.583370  0.033  0.007  0.000  0.040
   0.29958    -16.576884  0.033  0.007  0.000  0.040
   0.32263    -16.570644  0.034  0.007  0.000  0.041
   0.34567    -16.564903  0.034  0.007  0.000  0.041
   0.36872    -16.559954  0.034  0.007  0.000  0.042
   0.39176    -16.556112  0.035  0.007  0.000  0.042
   0.41481    -16.553672  0.035  0.007  0.000  0.042
   0.43785    -16.552839  0.035  0.007  0.000  0.042
   0.43785    -16.552839  0.035  0.007  0.000  0.042
   0.45116    -16.552749  0.035  0.007  0.000  0.042
   0.46446    -16.552481  0.035  0.007  0.000  0.042
   0.47777    -16.552038  0.035  0.007  0.000  0.042
   0.49107    -16.551428  0.035  0.007  0.000  0.042
   0.50438    -16.550658  0.035  0.007  0.000  0.042
   0.51768    -16.549742  0.036  0.007  0.000  0.043
   0.53099    -16.548693  0.036  0.007  0.000  0.043
   0.54429    -16.547530  0.036  0.007  0.000  0.043
   0.55760    -16.546275  0.035  0.007  0.000  0.043
   0.57090    -16.544953  0.035  0.007  0.000  0.044
   0.58421    -16.543593  0.036  0.007  0.000  0.044
   0.59751    -16.542230  0.036  0.007  0.000  0.043
   0.61082    -16.540901  0.036  0.007  0.000  0.044
   0.62412    -16.539647  0.037  0.007  0.000  0.044
   0.63743    -16.538513  0.037  0.007  0.000  0.045
   0.65073    -16.537547  0.036  0.007  0.000  0.044
   0.66404    -16.536799  0.037  0.007  0.000  0.044
   0.67734    -16.536317  0.037  0.008  0.000  0.045
   0.69065    -16.536148  0.037  0.008  0.000  0.045
   0.69065    -16.536148  0.037  0.008  0.000  0.045
   0.71726    -16.536893  0.036  0.007  0.000  0.045
