#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  80 184
# Band-Index:    1
   0.02822    -20.495456  0.000  0.000  0.000  0.000
   0.00000    -20.495463  0.000  0.000  0.000  0.000
 
# Band-Index:    3
   0.00000    -20.494777  0.000  0.000  0.000  0.000
   0.02822    -20.494770  0.000  0.000  0.000  0.000
   0.05645    -20.494747  0.000  0.000  0.000  0.000
   0.08467    -20.494709  0.000  0.000  0.000  0.000
   0.11290    -20.494657  0.000  0.000  0.000  0.000
   0.14112    -20.494593  0.000  0.000  0.000  0.000
   0.16935    -20.494518  0.000  0.000  0.000  0.000
   0.19757    -20.494435  0.000  0.000  0.000  0.000
   0.22579    -20.494346  0.000  0.000  0.000  0.000
   0.25402    -20.494253  0.000  0.000  0.000  0.000
   0.28224    -20.494158  0.000  0.000  0.000  0.000
   0.31047    -20.494066  0.000  0.000  0.000  0.000
   0.33869    -20.493976  0.000  0.000  0.000  0.000
   0.36691    -20.493894  0.000  0.000  0.000  0.000
   0.39514    -20.493818  0.000  0.000  0.000  0.000
   0.42336    -20.493752  0.000  0.000  0.000  0.000
   0.45159    -20.493701  0.000  0.000  0.000  0.000
   0.47981    -20.493663  0.000  0.000  0.000  0.000
   0.50804    -20.493641  0.000  0.000  0.000  0.000
   0.53626    -20.493636  0.000  0.000  0.000  0.000
   0.53626    -20.493636  0.000  0.000  0.000  0.000
   0.55622    -20.493634  0.000  0.000  0.000  0.000
   0.57617    -20.493632  0.000  0.000  0.000  0.000
   0.59613    -20.493630  0.000  0.000  0.000  0.000
   0.61609    -20.493629  0.000  0.000  0.000  0.000
   0.63605    -20.493627  0.000  0.000  0.000  0.000
   0.65600    -20.493625  0.000  0.000  0.000  0.000
   0.67596    -20.493622  0.000  0.000  0.000  0.000
   0.69592    -20.493620  0.000  0.000  0.000  0.000
   0.71588    -20.493617  0.000  0.000  0.000  0.000
   0.73584    -20.493613  0.000  0.000  0.000  0.000
   0.75579    -20.493610  0.000  0.000  0.000  0.000
   0.77575    -20.493606  0.000  0.000  0.000  0.000
   0.79571    -20.493604  0.000  0.000  0.000  0.000
   0.81567    -20.493600  0.000  0.000  0.000  0.000
   0.83562    -20.493597  0.000  0.000  0.000  0.000
   0.85558    -20.493596  0.000  0.000  0.000  0.000
   0.87554    -20.493595  0.000  0.000  0.000  0.000
   0.89550    -20.493595  0.000  0.000  0.000  0.000
   0.91545    -20.493594  0.000  0.000  0.000  0.000
   0.91545    -20.493594  0.000  0.000  0.000  0.000
   0.94368    -20.493602  0.000  0.000  0.000  0.000
   0.97190    -20.493624  0.000  0.000  0.000  0.000
   1.00013    -20.493663  0.000  0.000  0.000  0.000
   1.02835    -20.493715  0.000  0.000  0.000  0.000
   1.05657    -20.493779  0.000  0.000  0.000  0.000
   1.08480    -20.493852  0.000  0.000  0.000  0.000
   1.11302    -20.493936  0.000  0.000  0.000  0.000
   1.14125    -20.494025  0.000  0.000  0.000  0.000
   1.16947    -20.494117  0.000  0.000  0.000  0.000
   1.19769    -20.494211  0.000  0.000  0.000  0.000
   1.22592    -20.494303  0.000  0.000  0.000  0.000
   1.25414    -20.494391  0.000  0.000  0.000  0.000
   1.28237    -20.494474  0.000  0.000  0.000  0.000
   1.31059    -20.494548  0.000  0.000  0.000  0.000
   1.33882    -20.494611  0.000  0.000  0.000  0.000
   1.36704    -20.494662  0.000  0.000  0.000  0.000
   1.39526    -20.494699  0.000  0.000  0.000  0.000
   1.42349    -20.494722  0.000  0.000  0.000  0.000
   1.45171    -20.494730  0.000  0.000  0.000  0.000
   1.45171    -20.494730  0.000  0.000  0.000  0.000
   1.47167    -20.494730  0.000  0.000  0.000  0.000
   1.49163    -20.494731  0.000  0.000  0.000  0.000
   1.51159    -20.494733  0.000  0.000  0.000  0.000
   1.53154    -20.494735  0.000  0.000  0.000  0.000
   1.55150    -20.494739  0.000  0.000  0.000  0.000
   1.57146    -20.494741  0.000  0.000  0.000  0.000
   1.59142    -20.494745  0.000  0.000  0.000  0.000
   1.61137    -20.494749  0.000  0.000  0.000  0.000
   1.63133    -20.494752  0.000  0.000  0.000  0.000
   1.65129    -20.494757  0.000  0.000  0.000  0.000
   1.67125    -20.494760  0.000  0.000  0.000  0.000
   1.69120    -20.494764  0.000  0.000  0.000  0.000
   1.71116    -20.494767  0.000  0.000  0.000  0.000
   1.73112    -20.494771  0.000  0.000  0.000  0.000
   1.75108    -20.494773  0.000  0.000  0.000  0.000
   1.77103    -20.494775  0.000  0.000  0.000  0.000
   1.79099    -20.494776  0.000  0.000  0.000  0.000
   1.81095    -20.494778  0.000  0.000  0.000  0.000
   1.83091    -20.494777  0.000  0.000  0.000  0.000
 
# Band-Index:    4
   1.83091    -20.384761  0.000  0.000  0.000  0.000
   1.81095    -20.384762  0.000  0.000  0.000  0.000
   1.79099    -20.384760  0.000  0.000  0.000  0.000
   1.77103    -20.384759  0.000  0.000  0.000  0.000
   1.75108    -20.384757  0.000  0.000  0.000  0.000
   1.73112    -20.384755  0.000  0.000  0.000  0.000
   1.71116    -20.384752  0.000  0.000  0.000  0.000
   1.69120    -20.384749  0.000  0.000  0.000  0.000
   1.67125    -20.384745  0.000  0.000  0.000  0.000
   1.65129    -20.384742  0.000  0.000  0.000  0.000
   1.63133    -20.384738  0.000  0.000  0.000  0.000
   1.61137    -20.384735  0.000  0.000  0.000  0.000
   1.59142    -20.384731  0.000  0.000  0.000  0.000
   1.57146    -20.384728  0.000  0.000  0.000  0.000
   1.55150    -20.384725  0.000  0.000  0.000  0.000
   1.53154    -20.384722  0.000  0.000  0.000  0.000
   1.51159    -20.384720  0.000  0.000  0.000  0.000
   1.49163    -20.384718  0.000  0.000  0.000  0.000
   1.47167    -20.384717  0.000  0.000  0.000  0.000
   1.45171    -20.384717  0.000  0.000  0.000  0.000
   1.45171    -20.384717  0.000  0.000  0.000  0.000
   1.42349    -20.384706  0.000  0.000  0.000  0.000
   1.39526    -20.384675  0.000  0.000  0.000  0.000
   1.36704    -20.384626  0.000  0.000  0.000  0.000
   1.33882    -20.384557  0.000  0.000  0.000  0.000
   1.31059    -20.384471  0.000  0.000  0.000  0.000
   1.28237    -20.384372  0.000  0.000  0.000  0.000
   1.25414    -20.384260  0.000  0.000  0.000  0.000
   1.22592    -20.384141  0.000  0.000  0.000  0.000
   1.19769    -20.384016  0.000  0.000  0.000  0.000
   1.16947    -20.383889  0.000  0.000  0.000  0.000
   1.14125    -20.383765  0.000  0.000  0.000  0.000
   1.11302    -20.383645  0.000  0.000  0.000  0.000
   1.08480    -20.383532  0.000  0.000  0.000  0.000
   1.05657    -20.383433  0.000  0.000  0.000  0.000
   1.02835    -20.383347  0.000  0.000  0.000  0.000
   1.00013    -20.383277  0.000  0.000  0.000  0.000
   0.97190    -20.383225  0.000  0.000  0.000  0.000
   0.94368    -20.383195  0.000  0.000  0.000  0.000
   0.91545    -20.383184  0.000  0.000  0.000  0.000
   0.91545    -20.383184  0.000  0.000  0.000  0.000
   0.89550    -20.383184  0.000  0.000  0.000  0.000
   0.87554    -20.383185  0.000  0.000  0.000  0.000
   0.85558    -20.383185  0.000  0.000  0.000  0.000
   0.83562    -20.383187  0.000  0.000  0.000  0.000
   0.81567    -20.383189  0.000  0.000  0.000  0.000
   0.79571    -20.383192  0.000  0.000  0.000  0.000
   0.77575    -20.383194  0.000  0.000  0.000  0.000
   0.75579    -20.383197  0.000  0.000  0.000  0.000
   0.73584    -20.383200  0.000  0.000  0.000  0.000
   0.71588    -20.383203  0.000  0.000  0.000  0.000
   0.69592    -20.383206  0.000  0.000  0.000  0.000
   0.67596    -20.383208  0.000  0.000  0.000  0.000
   0.65600    -20.383209  0.000  0.000  0.000  0.000
   0.63605    -20.383211  0.000  0.000  0.000  0.000
   0.61609    -20.383213  0.000  0.000  0.000  0.000
   0.59613    -20.383214  0.000  0.000  0.000  0.000
   0.57617    -20.383215  0.000  0.000  0.000  0.000
   0.55622    -20.383217  0.000  0.000  0.000  0.000
   0.53626    -20.383219  0.000  0.000  0.000  0.000
   0.53626    -20.383219  0.000  0.000  0.000  0.000
   0.50804    -20.383227  0.000  0.000  0.000  0.000
   0.47981    -20.383257  0.000  0.000  0.000  0.000
   0.45159    -20.383308  0.000  0.000  0.000  0.000
   0.42336    -20.383378  0.000  0.000  0.000  0.000
   0.39514    -20.383465  0.000  0.000  0.000  0.000
   0.36691    -20.383568  0.000  0.000  0.000  0.000
   0.33869    -20.383679  0.000  0.000  0.000  0.000
   0.31047    -20.383800  0.000  0.000  0.000  0.000
   0.28224    -20.383926  0.000  0.000  0.000  0.000
   0.25402    -20.384053  0.000  0.000  0.000  0.000
   0.22579    -20.384179  0.000  0.000  0.000  0.000
   0.19757    -20.384299  0.000  0.000  0.000  0.000
   0.16935    -20.384411  0.000  0.000  0.000  0.000
   0.14112    -20.384512  0.000  0.000  0.000  0.000
   0.11290    -20.384599  0.000  0.000  0.000  0.000
   0.08467    -20.384668  0.000  0.000  0.000  0.000
   0.05645    -20.384720  0.000  0.000  0.000  0.000
   0.02822    -20.384751  0.000  0.000  0.000  0.000
   0.00000    -20.384761  0.000  0.000  0.000  0.000
 
# Band-Index:    5
   0.00000    -20.383993  0.000  0.000  0.000  0.000
   0.02822    -20.383983  0.000  0.000  0.000  0.000
   0.05645    -20.383952  0.000  0.000  0.000  0.000
   0.08467    -20.383900  0.000  0.000  0.000  0.000
   0.11290    -20.383830  0.000  0.000  0.000  0.000
   0.14112    -20.383744  0.000  0.000  0.000  0.000
   0.16935    -20.383643  0.000  0.000  0.000  0.000
   0.19757    -20.383531  0.000  0.000  0.000  0.000
   0.22579    -20.383410  0.000  0.000  0.000  0.000
   0.25402    -20.383284  0.000  0.000  0.000  0.000
   0.28224    -20.383157  0.000  0.000  0.000  0.000
   0.31047    -20.383032  0.000  0.000  0.000  0.000
   0.33869    -20.382911  0.000  0.000  0.000  0.000
   0.36691    -20.382799  0.000  0.000  0.000  0.000
   0.39514    -20.382697  0.000  0.000  0.000  0.000
   0.42336    -20.382610  0.000  0.000  0.000  0.000
   0.45159    -20.382540  0.000  0.000  0.000  0.000
   0.47981    -20.382489  0.000  0.000  0.000  0.000
   0.50804    -20.382458  0.000  0.000  0.000  0.000
   0.53626    -20.382450  0.000  0.000  0.000  0.000
   0.53626    -20.382450  0.000  0.000  0.000  0.000
   0.55622    -20.382448  0.000  0.000  0.000  0.000
   0.57617    -20.382447  0.000  0.000  0.000  0.000
   0.59613    -20.382445  0.000  0.000  0.000  0.000
   0.61609    -20.382444  0.000  0.000  0.000  0.000
   0.63605    -20.382443  0.000  0.000  0.000  0.000
   0.65600    -20.382441  0.000  0.000  0.000  0.000
   0.67596    -20.382439  0.000  0.000  0.000  0.000
   0.69592    -20.382437  0.000  0.000  0.000  0.000
   0.71588    -20.382435  0.000  0.000  0.000  0.000
   0.73584    -20.382432  0.000  0.000  0.000  0.000
   0.75579    -20.382429  0.000  0.000  0.000  0.000
   0.77575    -20.382426  0.000  0.000  0.000  0.000
   0.79571    -20.382424  0.000  0.000  0.000  0.000
   0.81567    -20.382420  0.000  0.000  0.000  0.000
   0.83562    -20.382418  0.000  0.000  0.000  0.000
   0.85558    -20.382417  0.000  0.000  0.000  0.000
   0.87554    -20.382416  0.000  0.000  0.000  0.000
   0.89550    -20.382416  0.000  0.000  0.000  0.000
   0.91545    -20.382415  0.000  0.000  0.000  0.000
   0.91545    -20.382415  0.000  0.000  0.000  0.000
   0.94368    -20.382426  0.000  0.000  0.000  0.000
   0.97190    -20.382457  0.000  0.000  0.000  0.000
   1.00013    -20.382508  0.000  0.000  0.000  0.000
   1.02835    -20.382578  0.000  0.000  0.000  0.000
   1.05657    -20.382665  0.000  0.000  0.000  0.000
   1.08480    -20.382764  0.000  0.000  0.000  0.000
   1.11302    -20.382876  0.000  0.000  0.000  0.000
   1.14125    -20.382996  0.000  0.000  0.000  0.000
   1.16947    -20.383121  0.000  0.000  0.000  0.000
   1.19769    -20.383248  0.000  0.000  0.000  0.000
   1.22592    -20.383372  0.000  0.000  0.000  0.000
   1.25414    -20.383492  0.000  0.000  0.000  0.000
   1.28237    -20.383603  0.000  0.000  0.000  0.000
   1.31059    -20.383703  0.000  0.000  0.000  0.000
   1.33882    -20.383788  0.000  0.000  0.000  0.000
   1.36704    -20.383857  0.000  0.000  0.000  0.000
   1.39526    -20.383907  0.000  0.000  0.000  0.000
   1.42349    -20.383938  0.000  0.000  0.000  0.000
   1.45171    -20.383949  0.000  0.000  0.000  0.000
   1.45171    -20.383949  0.000  0.000  0.000  0.000
   1.47167    -20.383948  0.000  0.000  0.000  0.000
   1.49163    -20.383950  0.000  0.000  0.000  0.000
   1.51159    -20.383952  0.000  0.000  0.000  0.000
   1.53154    -20.383954  0.000  0.000  0.000  0.000
   1.55150    -20.383957  0.000  0.000  0.000  0.000
   1.57146    -20.383959  0.000  0.000  0.000  0.000
