#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 192
# Band-Index:    1
   1.35192     -8.221241  0.000  0.011  0.000  0.011
   1.39184     -8.212457  0.002  0.064  0.000  0.066
   1.43176     -8.206015  0.000  0.005  0.000  0.005
   1.47167     -8.201426  0.000  0.004  0.000  0.004
   1.51159     -8.158823  0.000  0.008  0.000  0.008
   1.55150     -8.054826  0.001  0.004  0.000  0.004
   1.59142     -7.951238  0.002  0.004  0.000  0.004
   1.63133     -7.852677  0.002  0.002  0.000  0.002
   1.67125     -7.763178  0.002  0.002  0.000  0.002
   1.71116     -7.687025  0.001  0.002  0.000  0.002
   1.75108     -7.628552  0.001  0.002  0.000  0.002
   1.79099     -7.591627  0.001  0.002  0.000  0.002
   1.83091     -7.578987  0.001  0.002  0.000  0.002
 
# Band-Index:   42
   1.83091     -7.458528  0.004  0.006  0.000  0.010
   1.79099     -7.471810  0.004  0.006  0.000  0.010
   1.75108     -7.510538  0.004  0.006  0.000  0.010
   1.71116     -7.571661  0.004  0.006  0.000  0.010
   1.67125     -7.650924  0.004  0.008  0.000  0.012
   1.63133     -7.743646  0.004  0.008  0.000  0.012
   1.59142     -7.845301  0.004  0.008  0.000  0.012
   1.55150     -7.951774  0.004  0.009  0.000  0.013
   1.51159     -8.059279  0.004  0.014  0.000  0.018
   1.47167     -8.162525  0.004  0.027  0.000  0.029
   1.43176     -8.201278  0.000  0.004  0.000  0.004
   1.39184     -8.205940  0.000  0.017  0.000  0.018
   1.35192     -8.211835  0.000  0.007  0.000  0.007
   1.31201     -8.221010  0.000  0.015  0.000  0.015
   1.27209     -8.226370  0.000  0.010  0.000  0.010
   1.23218     -8.227339  0.000  0.012  0.000  0.012
   1.19226     -8.228100  0.000  0.014  0.000  0.014
   1.15235     -8.229720  0.000  0.021  0.000  0.021
   1.11243     -8.230248  0.000  0.022  0.000  0.022
   1.07252     -8.230180  0.000  0.023  0.000  0.023
   1.07252     -8.230180  0.000  0.023  0.000  0.023
   1.04430     -8.230252  0.000  0.022  0.000  0.022
   1.01607     -8.230228  0.000  0.022  0.000  0.022
   0.98785     -8.229852  0.000  0.020  0.000  0.020
   0.95962     -8.228893  0.000  0.017  0.000  0.017
   0.93140     -8.227374  0.000  0.015  0.000  0.015
   0.90317     -8.225516  0.000  0.012  0.000  0.012
   0.87495     -8.223488  0.000  0.011  0.000  0.011
   0.84673     -8.220891  0.000  0.013  0.000  0.013
   0.81850     -8.219078  0.000  0.011  0.000  0.011
   0.79028     -8.215417  0.000  0.003  0.000  0.003
   0.76205     -8.212850  0.000  0.002  0.000  0.002
   0.73383     -8.206351  0.000  0.002  0.000  0.002
   0.70561     -8.203870  0.000  0.002  0.000  0.002
   0.67738     -8.201563  0.000  0.002  0.000  0.002
   0.64916     -8.199515  0.000  0.002  0.000  0.002
   0.62093     -8.193567  0.002  0.023  0.000  0.027
   0.59271     -8.171484  0.002  0.028  0.000  0.030
   0.56448     -8.156555  0.002  0.026  0.000  0.028
   0.53626     -8.151401  0.003  0.025  0.000  0.028
   0.53626     -8.151401  0.003  0.025  0.000  0.028
   0.50804     -8.147965  0.004  0.024  0.000  0.027
   0.47981     -8.137628  0.004  0.022  0.000  0.026
   0.45159     -8.120357  0.004  0.020  0.000  0.024
   0.42336     -8.096232  0.004  0.016  0.000  0.020
   0.39514     -8.065480  0.004  0.014  0.000  0.018
   0.36691     -8.028478  0.004  0.012  0.000  0.016
   0.33869     -7.985746  0.004  0.010  0.000  0.014
   0.31047     -7.937944  0.004  0.008  0.000  0.012
   0.28224     -7.885892  0.004  0.008  0.000  0.012
   0.25402     -7.830596  0.004  0.007  0.000  0.011
   0.22579     -7.773272  0.004  0.008  0.000  0.012
   0.19757     -7.715378  0.004  0.008  0.000  0.012
   0.16935     -7.658627  0.004  0.008  0.000  0.012
   0.14112     -7.604982  0.004  0.006  0.000  0.010
   0.11290     -7.556611  0.004  0.006  0.000  0.010
   0.08467     -7.515782  0.004  0.006  0.000  0.010
   0.05645     -7.484684  0.004  0.006  0.000  0.010
   0.02822     -7.465179  0.004  0.006  0.000  0.010
   0.00000     -7.458528  0.004  0.006  0.000  0.010
 
# Band-Index:   43
   0.00000     -7.282218  0.008  0.016  0.000  0.024
   0.02822     -7.289168  0.008  0.016  0.000  0.024
   0.05645     -7.309525  0.008  0.015  0.000  0.024
   0.08467     -7.341907  0.008  0.014  0.000  0.024
   0.11290     -7.384295  0.008  0.014  0.000  0.023
   0.14112     -7.434343  0.008  0.016  0.000  0.024
   0.16935     -7.489654  0.008  0.016  0.000  0.024
   0.19757     -7.547966  0.008  0.014  0.000  0.024
   0.22579     -7.607262  0.008  0.016  0.000  0.025
   0.25402     -7.665808  0.008  0.016  0.000  0.024
   0.28224     -7.722146  0.008  0.018  0.000  0.026
   0.31047     -7.775077  0.008  0.018  0.000  0.026
   0.33869     -7.823622  0.008  0.018  0.000  0.028
   0.36691     -7.866996  0.008  0.018  0.000  0.027
   0.39514     -7.904577  0.008  0.020  0.000  0.028
   0.42336     -7.935883  0.008  0.022  0.000  0.030
   0.45159     -7.960556  0.008  0.024  0.000  0.032
   0.47981     -7.978341  0.008  0.024  0.000  0.032
   0.50804     -7.989072  0.008  0.026  0.000  0.034
   0.53626     -7.992660  0.008  0.026  0.000  0.034
   0.53626     -7.992660  0.008  0.026  0.000  0.034
   0.56448     -7.998184  0.008  0.026  0.000  0.034
   0.59271     -8.014433  0.008  0.026  0.000  0.034
   0.62093     -8.040485  0.008  0.029  0.000  0.037
   0.64916     -8.074914  0.008  0.032  0.000  0.039
   0.67738     -8.115898  0.008  0.038  0.000  0.046
   0.70561     -8.161161  0.007  0.054  0.000  0.062
   0.73383     -8.206096  0.006  0.059  0.000  0.065
   0.76205     -8.208926  0.000  0.002  0.000  0.002
   0.79028     -8.214644  0.006  0.060  0.000  0.066
   0.81850     -8.217794  0.000  0.005  0.000  0.005
   0.84673     -8.219280  0.000  0.009  0.000  0.009
   0.87495     -8.222602  0.000  0.013  0.000  0.013
   0.90317     -8.224186  0.000  0.014  0.000  0.014
   0.93140     -8.225602  0.000  0.015  0.000  0.015
   0.95962     -8.226814  0.000  0.016  0.000  0.016
   0.98785     -8.227790  0.000  0.016  0.000  0.016
   1.01607     -8.228506  0.000  0.016  0.000  0.016
   1.04430     -8.228944  0.000  0.017  0.000  0.017
   1.07252     -8.229090  0.000  0.017  0.000  0.017
   1.07252     -8.229090  0.000  0.017  0.000  0.017
   1.11243     -8.228980  0.000  0.016  0.000  0.016
   1.15235     -8.228649  0.000  0.015  0.000  0.015
   1.19226     -8.227475  0.000  0.016  0.000  0.016
   1.23218     -8.224240  0.000  0.015  0.000  0.015
   1.27209     -8.221376  0.000  0.014  0.000  0.014
   1.31201     -8.215507  0.000  0.008  0.000  0.008
   1.35192     -8.207943  0.000  0.008  0.000  0.008
   1.39184     -8.200721  0.004  0.046  0.000  0.050
   1.43176     -8.112050  0.008  0.037  0.000  0.045
   1.47167     -8.009086  0.008  0.024  0.000  0.032
   1.51159     -7.901073  0.008  0.018  0.000  0.027
   1.55150     -7.791019  0.008  0.017  0.000  0.026
   1.59142     -7.682017  0.008  0.016  0.000  0.024
   1.63133     -7.577640  0.008  0.014  0.000  0.023
   1.67125     -7.482064  0.008  0.016  0.000  0.024
   1.71116     -7.400015  0.008  0.016  0.000  0.025
   1.75108     -7.336482  0.008  0.014  0.000  0.024
   1.79099     -7.296095  0.008  0.015  0.000  0.024
   1.83091     -7.282218  0.008  0.016  0.000  0.024
 
# Band-Index:   44
   1.83091     -7.147964  0.008  0.016  0.000  0.024
   1.79099     -7.162772  0.008  0.016  0.000  0.024
   1.75108     -7.205753  0.008  0.016  0.000  0.024
   1.71116     -7.273041  0.008  0.014  0.000  0.022
   1.67125     -7.359424  0.008  0.016  0.000  0.024
   1.63133     -7.459430  0.008  0.014  0.000  0.022
   1.59142     -7.568017  0.008  0.016  0.000  0.024
   1.55150     -7.680844  0.008  0.015  0.000  0.023
   1.51159     -7.794308  0.008  0.016  0.000  0.024
   1.47167     -7.905437  0.008  0.018  0.000  0.026
   1.43176     -8.011730  0.008  0.023  0.000  0.030
   1.39184     -8.110886  0.008  0.032  0.000  0.040
   1.35192     -8.199473  0.006  0.083  0.000  0.089
   1.31201     -8.211810  0.000  0.008  0.000  0.008
   1.27209     -8.218418  0.000  0.011  0.000  0.011
   1.23218     -8.220194  0.000  0.013  0.000  0.013
   1.19226     -8.223493  0.000  0.015  0.000  0.015
   1.15235     -8.226301  0.000  0.016  0.000  0.016
   1.11243     -8.228264  0.000  0.017  0.000  0.017
   1.07252     -8.229090  0.000  0.017  0.000  0.017
   1.07252     -8.229090  0.000  0.017  0.000  0.017
   1.04430     -8.228734  0.000  0.017  0.000  0.017
   1.01607     -8.227882  0.000  0.017  0.000  0.017
   0.98785     -8.226697  0.000  0.015  0.000  0.015
   0.95962     -8.225220  0.000  0.014  0.000  0.014
   0.93140     -8.223480  0.000  0.012  0.000  0.012
   0.90317     -8.221534  0.000  0.012  0.000  0.012
   0.87495     -8.219791  0.000  0.012  0.000  0.012
   0.84673     -8.216542  0.000  0.005  0.000  0.005
   0.81850     -8.214096  0.000  0.004  0.000  0.004
   0.79028     -8.211528  0.000  0.003  0.000  0.003
   0.76205     -8.164960  0.007  0.048  0.000  0.056
   0.73383     -8.113054  0.008  0.033  0.000  0.041
   0.70561     -8.062128  0.008  0.026  0.000  0.034
   0.67738     -8.014253  0.008  0.024  0.000  0.031
   0.64916     -7.971416  0.008  0.022  0.000  0.030
   0.62093     -7.935548  0.008  0.021  0.000  0.029
   0.59271     -7.908426  0.008  0.020  0.000  0.028
   0.56448     -7.891508  0.008  0.020  0.000  0.028
   0.53626     -7.885755  0.008  0.020  0.000  0.028
   0.53626     -7.885755  0.008  0.020  0.000  0.028
   0.50804     -7.882079  0.008  0.020  0.000  0.028
   0.47981     -7.871085  0.008  0.020  0.000  0.028
   0.45159     -7.852872  0.008  0.018  0.000  0.026
   0.42336     -7.827610  0.008  0.018  0.000  0.026
   0.39514     -7.795550  0.008  0.018  0.000  0.026
   0.36691     -7.757042  0.008  0.016  0.000  0.024
   0.33869     -7.712554  0.008  0.016  0.000  0.024
   0.31047     -7.662685  0.008  0.016  0.000  0.024
   0.28224     -7.608200  0.008  0.016  0.000  0.024
   0.25402     -7.550054  0.008  0.016  0.000  0.024
   0.22579     -7.489442  0.008  0.014  0.000  0.022
   0.19757     -7.427830  0.008  0.014  0.000  0.023
   0.16935     -7.366990  0.008  0.016  0.000  0.024
   0.14112     -7.309021  0.008  0.016  0.000  0.024
   0.11290     -7.256316  0.008  0.014  0.000  0.022
   0.08467     -7.211473  0.008  0.015  0.000  0.024
   0.05645     -7.177075  0.008  0.016  0.000  0.024
   0.02822     -7.155382  0.008  0.016  0.000  0.024
   0.00000     -7.147964  0.008  0.016  0.000  0.024
 
# Band-Index:   45
   0.00000     -6.988522  0.002  0.006  0.000  0.008
   0.02822     -6.996463  0.002  0.006  0.000  0.008
   0.05645     -7.019639  0.002  0.006  0.000  0.008
   0.08467     -7.056267  0.002  0.005  0.000  0.008
   0.11290     -7.103809  0.002  0.004  0.000  0.008
   0.14112     -7.159422  0.002  0.004  0.000  0.007
   0.16935     -7.220296  0.002  0.004  0.000  0.007
   0.19757     -7.283895  0.002  0.004  0.000  0.006
   0.22579     -7.348035  0.002  0.004  0.000  0.006
   0.25402     -7.410910  0.002  0.004  0.000  0.006
   0.28224     -7.471039  0.002  0.004  0.000  0.006
   0.31047     -7.527239  0.002  0.006  0.000  0.008
   0.33869     -7.578566  0.002  0.006  0.000  0.008
   0.36691     -7.624277  0.002  0.006  0.000  0.008
   0.39514     -7.663792  0.002  0.006  0.000  0.008
   0.42336     -7.696659  0.002  0.006  0.000  0.008
   0.45159     -7.722537  0.002  0.005  0.000  0.008
   0.47981     -7.741184  0.002  0.005  0.000  0.008
   0.50804     -7.752439  0.002  0.005  0.000  0.008
   0.53626     -7.756203  0.002  0.005  0.000  0.008
   0.53626     -7.756203  0.002  0.005  0.000  0.008
   0.56448     -7.762136  0.002  0.005  0.000  0.008
   0.59271     -7.779580  0.002  0.005  0.000  0.008
   0.62093     -7.807520  0.002  0.005  0.000  0.008
   0.64916     -7.844435  0.002  0.004  0.000  0.007
   0.67738     -7.888492  0.002  0.004  0.000  0.007
   0.70561     -7.937735  0.002  0.004  0.000  0.007
   0.73383     -7.990228  0.002  0.005  0.000  0.008
   0.76205     -8.044161  0.002  0.006  0.000  0.008
   0.79028     -8.097904  0.002  0.007  0.000  0.009
   0.81850     -8.150001  0.002  0.009  0.000  0.011
   0.84673     -8.199069  0.002  0.015  0.000  0.017
   0.87495     -8.218398  0.000  0.007  0.000  0.007
   0.90317     -8.218480  0.000  0.010  0.000  0.010
   0.93140     -8.218111  0.000  0.010  0.000  0.010
   0.95962     -8.217730  0.000  0.011  0.000  0.011
   0.98785     -8.217405  0.000  0.011  0.000  0.011
   1.01607     -8.217160  0.000  0.011  0.000  0.011
   1.04430     -8.217008  0.000  0.012  0.000  0.012
   1.07252     -8.216957  0.000  0.012  0.000  0.012
   1.07252     -8.216957  0.000  0.012  0.000  0.012
   1.11243     -8.217059  0.000  0.011  0.000  0.012
   1.15235     -8.217354  0.000  0.011  0.000  0.011
   1.19226     -8.217791  0.000  0.011  0.000  0.011
   1.23218     -8.218092  0.000  0.010  0.000  0.010
   1.27209     -8.215723  0.000  0.010  0.000  0.010
   1.31201     -8.164715  0.002  0.011  0.000  0.013
   1.35192     -8.081745  0.002  0.006  0.000  0.008
   1.39184     -7.988616  0.002  0.004  0.000  0.007
   1.43176     -7.886786  0.002  0.004  0.000  0.007
   1.47167     -7.777873  0.002  0.005  0.000  0.007
   1.51159     -7.663812  0.002  0.006  0.000  0.008
   1.55150     -7.546960  0.002  0.005  0.000  0.007
   1.59142     -7.430241  0.002  0.004  0.000  0.006
   1.63133     -7.317294  0.002  0.004  0.000  0.006
   1.67125     -7.212617  0.002  0.004  0.000  0.007
   1.71116     -7.121587  0.002  0.004  0.000  0.008
   1.75108     -7.050211  0.002  0.005  0.000  0.008
   1.79099     -7.004367  0.002  0.006  0.000  0.008
   1.83091     -6.988522  0.002  0.006  0.000  0.008
 
# Band-Index:   46
   1.83091     -4.355366  0.000  0.006  0.000  0.007
   1.79099     -4.346089  0.000  0.006  0.000  0.006
   1.75108     -4.318350  0.000  0.006  0.000  0.006
   1.71116     -4.272438  0.000  0.006  0.000  0.006
   1.67125     -4.208842  0.000  0.006  0.000  0.006
   1.63133     -4.128276  0.000  0.006  0.000  0.006
   1.59142     -4.050392  0.000  0.010  0.000  0.010
   1.55150     -4.031332  0.000  0.010  0.000  0.011
   1.51159     -4.010866  0.000  0.011  0.000  0.012
   1.47167     -3.988837  0.000  0.012  0.000  0.012
   1.43176     -3.965510  0.000  0.012  0.000  0.012
   1.39184     -3.941329  0.000  0.012  0.000  0.012
   1.35192     -3.916912  0.000  0.012  0.000  0.012
   1.31201     -3.892987  0.000  0.012  0.000  0.012
   1.27209     -3.870404  0.000  0.012  0.000  0.013
   1.23218     -3.850098  0.000  0.012  0.000  0.013
   1.19226     -3.833010  0.000  0.012  0.000  0.013
   1.15235     -3.820035  0.000  0.012  0.000  0.014
   1.11243     -3.811920  0.000  0.012  0.000  0.014
   1.07252     -3.809150  0.000  0.012  0.000  0.014
   1.07252     -3.809150  0.000  0.012  0.000  0.014
   1.04430     -3.810538  0.000  0.012  0.000  0.014
   1.01607     -3.814633  0.000  0.012  0.000  0.014
   0.98785     -3.821267  0.000  0.012  0.000  0.014
   0.95962     -3.830173  0.000  0.012  0.000  0.013
   0.93140     -3.841008  0.000  0.012  0.000  0.013
   0.90317     -3.853381  0.000  0.012  0.000  0.013
   0.87495     -3.866876  0.000  0.012  0.000  0.012
   0.84673     -3.881071  0.000  0.012  0.000  0.012
   0.81850     -3.895574  0.000  0.012  0.000  0.012
   0.79028     -3.910025  0.000  0.012  0.000  0.012
   0.76205     -3.924172  0.000  0.011  0.000  0.012
   0.73383     -3.937987  0.000  0.010  0.000  0.011
   0.70561     -3.952568  0.000  0.008  0.000  0.010
   0.67738     -3.982931  0.000  0.004  0.000  0.004
   0.64916     -4.065358  0.000  0.005  0.000  0.006
   0.62093     -4.144746  0.000  0.005  0.000  0.005
   0.59271     -4.204193  0.000  0.005  0.000  0.005
   0.56448     -4.240792  0.000  0.004  0.000  0.004
   0.53626     -4.253158  0.000  0.004  0.000  0.004
   0.53626     -4.253158  0.000  0.004  0.000  0.004
   0.50804     -4.253901  0.000  0.004  0.000  0.004
   0.47981     -4.256142  0.000  0.004  0.000  0.004
   0.45159     -4.259789  0.000  0.004  0.000  0.004
   0.42336     -4.264717  0.000  0.004  0.000  0.005
   0.39514     -4.270767  0.000  0.005  0.000  0.005
   0.36691     -4.277748  0.000  0.005  0.000  0.005
   0.33869     -4.285436  0.000  0.004  0.000  0.005
   0.31047     -4.293602  0.000  0.004  0.000  0.004
   0.28224     -4.302012  0.000  0.005  0.000  0.005
   0.25402     -4.310429  0.000  0.005  0.000  0.005
   0.22579     -4.318628  0.000  0.005  0.000  0.005
   0.19757     -4.326398  0.000  0.005  0.000  0.006
   0.16935     -4.333541  0.000  0.006  0.000  0.006
   0.14112     -4.339889  0.000  0.006  0.000  0.006
   0.11290     -4.345293  0.000  0.006  0.000  0.006
   0.08467     -4.349627  0.000  0.006  0.000  0.006
   0.05645     -4.352793  0.000  0.006  0.000  0.006
   0.02822     -4.354719  0.000  0.006  0.000  0.006
   0.00000     -4.355366  0.000  0.006  0.000  0.007
 
# Band-Index:   47
   0.00000     -4.355366  0.000  0.006  0.000  0.007
   0.02822     -4.350037  0.000  0.007  0.000  0.007
   0.05645     -4.348089  0.000  0.007  0.000  0.007
   0.08467     -4.344890  0.000  0.006  0.000  0.007
   0.11290     -4.340506  0.000  0.006  0.000  0.007
   0.14112     -4.335038  0.000  0.006  0.000  0.006
   0.16935     -4.328608  0.000  0.006  0.000  0.006
   0.19757     -4.321363  0.000  0.006  0.000  0.006
   0.22579     -4.313473  0.000  0.006  0.000  0.007
   0.25402     -4.305136  0.000  0.006  0.000  0.006
   0.28224     -4.296565  0.000  0.006  0.000  0.006
   0.31047     -4.287992  0.000  0.005  0.000  0.006
   0.33869     -4.279653  0.000  0.005  0.000  0.006
   0.36691     -4.271790  0.000  0.006  0.000  0.006
   0.39514     -4.264645  0.000  0.006  0.000  0.006
   0.42336     -4.258440  0.000  0.005  0.000  0.006
   0.45159     -4.253379  0.000  0.005  0.000  0.005
   0.47981     -4.249634  0.000  0.005  0.000  0.005
   0.50804     -4.247332  0.000  0.005  0.000  0.005
   0.53626     -4.246557  0.000  0.005  0.000  0.005
   0.53626     -4.246557  0.000  0.005  0.000  0.005
   0.56448     -4.234407  0.000  0.005  0.000  0.005
   0.59271     -4.198423  0.000  0.005  0.000  0.005
   0.62093     -4.140004  0.000  0.006  0.000  0.006
   0.64916     -4.061412  0.000  0.006  0.000  0.006
   0.67738     -3.963939  0.000  0.008  0.000  0.008
   0.70561     -3.850576  0.000  0.011  0.000  0.011
   0.73383     -3.728504  0.000  0.016  0.000  0.017
   0.76205     -3.626138  0.002  0.035  0.000  0.037
   0.79028     -3.577017  0.002  0.050  0.000  0.052
   0.81850     -3.548887  0.002  0.056  0.000  0.058
   0.84673     -3.526392  0.002  0.056  0.000  0.060
   0.87495     -3.506221  0.002  0.058  0.000  0.060
   0.90317     -3.487692  0.002  0.060  0.000  0.062
   0.93140     -3.470882  0.002  0.062  0.000  0.064
   0.95962     -3.456156  0.002  0.062  0.000  0.064
   0.98785     -3.443990  0.002  0.064  0.000  0.066
   1.01607     -3.434866  0.002  0.064  0.000  0.066
   1.04430     -3.429206  0.002  0.066  0.000  0.068
   1.07252     -3.427282  0.002  0.066  0.000  0.068
   1.07252     -3.427282  0.002  0.066  0.000  0.068
   1.11243     -3.431121  0.002  0.064  0.000  0.068
   1.15235     -3.442335  0.002  0.064  0.000  0.066
   1.19226     -3.460147  0.002  0.062  0.000  0.064
   1.23218     -3.483434  0.002  0.060  0.000  0.062
   1.27209     -3.510954  0.002  0.058  0.000  0.061
   1.31201     -3.541511  0.002  0.059  0.000  0.062
   1.35192     -3.574077  0.002  0.058  0.000  0.060
   1.39184     -3.607919  0.002  0.056  0.000  0.058
   1.43176     -3.642720  0.002  0.054  0.000  0.056
   1.47167     -3.678885  0.002  0.052  0.000  0.054
   1.51159     -3.795124  0.000  0.005  0.000  0.005
   1.55150     -3.920117  0.000  0.005  0.000  0.005
   1.59142     -4.031647  0.000  0.005  0.000  0.006
   1.63133     -4.123372  0.000  0.006  0.000  0.006
   1.67125     -4.204035  0.000  0.006  0.000  0.006
   1.71116     -4.267691  0.000  0.006  0.000  0.007
   1.75108     -4.313645  0.000  0.007  0.000  0.007
   1.79099     -4.341405  0.000  0.007  0.000  0.007
   1.83091     -4.355366  0.000  0.006  0.000  0.007
 
# Band-Index:   48
   1.83091     -4.350691  0.000  0.007  0.000  0.007
   1.79099     -4.336002  0.000  0.006  0.000  0.007
   1.75108     -4.283892  0.000  0.007  0.000  0.007
   1.71116     -4.237156  0.000  0.007  0.000  0.007
   1.67125     -4.172434  0.000  0.006  0.000  0.007
   1.63133     -4.090443  0.000  0.006  0.000  0.006
   1.59142     -4.026609  0.000  0.007  0.000  0.007
   1.55150     -3.914899  0.000  0.007  0.000  0.008
   1.51159     -3.789669  0.000  0.007  0.000  0.007
   1.47167     -3.658424  0.000  0.007  0.000  0.007
   1.43176     -3.512160  0.000  0.006  0.000  0.006
   1.39184     -3.358903  0.000  0.006  0.000  0.006
   1.35192     -3.246441  0.002  0.110  0.000  0.115
   1.31201     -3.194455  0.002  0.116  0.000  0.121
   1.27209     -3.148175  0.002  0.122  0.000  0.125
   1.23218     -3.107903  0.002  0.122  0.000  0.126
   1.19226     -3.095971  0.002  0.012  0.000  0.015
   1.15235     -3.109004  0.001  0.012  0.000  0.013
   1.11243     -3.117419  0.002  0.011  0.000  0.014
   1.07252     -3.120301  0.002  0.011  0.000  0.014
   1.07252     -3.120301  0.002  0.011  0.000  0.014
   1.04430     -3.118852  0.002  0.011  0.000  0.014
   1.01607     -3.114505  0.002  0.011  0.000  0.014
   0.98785     -3.107309  0.001  0.011  0.000  0.013
   0.95962     -3.097330  0.001  0.012  0.000  0.013
   0.93140     -3.087354  0.002  0.134  0.000  0.136
   0.90317     -3.116718  0.002  0.126  0.000  0.129
   0.87495     -3.157683  0.002  0.111  0.000  0.114
   0.84673     -3.224203  0.002  0.081  0.000  0.083
   0.81850     -3.327176  0.000  0.049  0.000  0.049
   0.79028     -3.453783  0.000  0.030  0.000  0.031
   0.76205     -3.587503  0.000  0.021  0.000  0.022
   0.73383     -3.718574  0.000  0.018  0.000  0.018
   0.70561     -3.840772  0.000  0.015  0.000  0.017
   0.67738     -3.935217  0.000  0.019  0.000  0.022
   0.64916     -4.013746  0.000  0.005  0.000  0.006
   0.62093     -4.092652  0.000  0.005  0.000  0.005
   0.59271     -4.150961  0.000  0.005  0.000  0.005
   0.56448     -4.186746  0.000  0.005  0.000  0.005
   0.53626     -4.198807  0.000  0.005  0.000  0.005
   0.53626     -4.198807  0.000  0.005  0.000  0.005
   0.50804     -4.199724  0.000  0.005  0.000  0.005
   0.47981     -4.202436  0.000  0.004  0.000  0.005
   0.45159     -4.206846  0.000  0.004  0.000  0.004
   0.42336     -4.212808  0.000  0.004  0.000  0.004
   0.39514     -4.220117  0.000  0.004  0.000  0.005
   0.36691     -4.228533  0.000  0.005  0.000  0.005
   0.33869     -4.237798  0.000  0.005  0.000  0.005
   0.31047     -4.247625  0.000  0.005  0.000  0.005
   0.28224     -4.257730  0.000  0.004  0.000  0.006
   0.25402     -4.267833  0.000  0.005  0.000  0.006
   0.22579     -4.277664  0.000  0.006  0.000  0.006
   0.19757     -4.286969  0.000  0.006  0.000  0.006
   0.16935     -4.295517  0.000  0.006  0.000  0.006
   0.14112     -4.303105  0.000  0.006  0.000  0.007
   0.11290     -4.309559  0.000  0.007  0.000  0.007
   0.08467     -4.314731  0.000  0.007  0.000  0.007
   0.05645     -4.318506  0.000  0.006  0.000  0.007
   0.02822     -4.341661  0.000  0.006  0.000  0.007
   0.00000     -4.350691  0.000  0.007  0.000  0.007
 
# Band-Index:   49
   0.00000     -4.350691  0.000  0.007  0.000  0.007
   0.02822     -4.337249  0.000  0.007  0.000  0.007
   0.05645     -4.312352  0.000  0.004  0.000  0.005
   0.08467     -4.308458  0.000  0.004  0.000  0.004
   0.11290     -4.303117  0.000  0.004  0.000  0.004
   0.14112     -4.296441  0.000  0.004  0.000  0.004
   0.16935     -4.288572  0.000  0.004  0.000  0.004
   0.19757     -4.279684  0.000  0.005  0.000  0.005
   0.22579     -4.269985  0.000  0.004  0.000  0.005
   0.25402     -4.259706  0.000  0.004  0.000  0.004
   0.28224     -4.249107  0.000  0.004  0.000  0.004
   0.31047     -4.238471  0.000  0.004  0.000  0.004
   0.33869     -4.228092  0.000  0.004  0.000  0.004
   0.36691     -4.218279  0.000  0.004  0.000  0.004
   0.39514     -4.209336  0.000  0.003  0.000  0.003
   0.42336     -4.201553  0.000  0.003  0.000  0.003
   0.45159     -4.195188  0.000  0.003  0.000  0.003
   0.47981     -4.190469  0.000  0.003  0.000  0.003
   0.50804     -4.187566  0.000  0.003  0.000  0.003
   0.53626     -4.186585  0.000  0.003  0.000  0.003
   0.53626     -4.186585  0.000  0.003  0.000  0.003
   0.56448     -4.174611  0.000  0.003  0.000  0.003
   0.59271     -4.139071  0.000  0.003  0.000  0.003
   0.62093     -4.081105  0.000  0.004  0.000  0.004
   0.64916     -4.002851  0.000  0.006  0.000  0.006
   0.67738     -3.916849  0.000  0.005  0.000  0.005
   0.70561     -3.805763  0.000  0.006  0.000  0.006
   0.73383     -3.686783  0.000  0.007  0.000  0.007
   0.76205     -3.564630  0.000  0.010  0.000  0.010
   0.79028     -3.427218  0.000  0.014  0.000  0.014
   0.81850     -3.282570  0.000  0.018  0.000  0.018
   0.84673     -3.138004  0.000  0.023  0.000  0.025
   0.87495     -3.051920  0.002  0.012  0.000  0.014
   0.90317     -3.069474  0.002  0.012  0.000  0.014
   0.93140     -3.084671  0.001  0.011  0.000  0.014
   0.95962     -3.089670  0.003  0.014  0.000  0.016
   0.98785     -3.099101  0.003  0.014  0.000  0.017
   1.01607     -3.105878  0.003  0.014  0.000  0.016
   1.04430     -3.109964  0.003  0.014  0.000  0.016
   1.07252     -3.111326  0.003  0.014  0.000  0.016
   1.07252     -3.111326  0.003  0.014  0.000  0.016
   1.11243     -3.108622  0.003  0.014  0.000  0.016
   1.15235     -3.100806  0.003  0.014  0.000  0.017
   1.19226     -3.089874  0.002  0.024  0.000  0.026
   1.23218     -3.079378  0.002  0.013  0.000  0.015
   1.27209     -3.063178  0.002  0.013  0.000  0.016
   1.31201     -3.054103  0.002  0.021  0.000  0.024
   1.35192     -3.201795  0.000  0.006  0.000  0.006
   1.39184     -3.352458  0.000  0.007  0.000  0.007
   1.43176     -3.506066  0.000  0.007  0.000  0.007
   1.47167     -3.652677  0.000  0.007  0.000  0.007
   1.51159     -3.751691  0.000  0.007  0.000  0.007
   1.55150     -3.878714  0.000  0.007  0.000  0.007
   1.59142     -3.992134  0.000  0.006  0.000  0.007
   1.63133     -4.083338  0.000  0.004  0.000  0.004
   1.67125     -4.165726  0.000  0.004  0.000  0.004
   1.71116     -4.230740  0.000  0.004  0.000  0.004
   1.75108     -4.280662  0.000  0.008  0.000  0.008
   1.79099     -4.331795  0.000  0.007  0.000  0.008
   1.83091     -4.350691  0.000  0.007  0.000  0.007
 
# Band-Index:   50
   1.83091     -4.321583  0.000  0.006  0.000  0.006
