#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  80 176
# Band-Index:    1
   0.19757    -20.856689  0.000  0.000  0.000  0.000
   0.22579    -20.856586  0.000  0.000  0.000  0.000
   0.25402    -20.856479  0.000  0.000  0.000  0.000
   0.28224    -20.856370  0.000  0.000  0.000  0.000
   0.31047    -20.856263  0.000  0.000  0.000  0.000
   0.33869    -20.856160  0.000  0.000  0.000  0.000
   0.36691    -20.856065  0.000  0.000  0.000  0.000
   0.39514    -20.855978  0.000  0.000  0.000  0.000
   0.42336    -20.855903  0.000  0.000  0.000  0.000
   0.45159    -20.855843  0.000  0.000  0.000  0.000
   0.47981    -20.855800  0.000  0.000  0.000  0.000
   0.50804    -20.855774  0.000  0.000  0.000  0.000
   0.53626    -20.855768  0.000  0.000  0.000  0.000
   0.53626    -20.855768  0.000  0.000  0.000  0.000
   0.55622    -20.855766  0.000  0.000  0.000  0.000
   0.57617    -20.855764  0.000  0.000  0.000  0.000
   0.59613    -20.855762  0.000  0.000  0.000  0.000
   0.61609    -20.855760  0.000  0.000  0.000  0.000
   0.63605    -20.855758  0.000  0.000  0.000  0.000
   0.65600    -20.855755  0.000  0.000  0.000  0.000
   0.67596    -20.855752  0.000  0.000  0.000  0.000
   0.69592    -20.855749  0.000  0.000  0.000  0.000
   0.71588    -20.855746  0.000  0.000  0.000  0.000
   0.73584    -20.855741  0.000  0.000  0.000  0.000
   0.75579    -20.855737  0.000  0.000  0.000  0.000
   0.77575    -20.855733  0.000  0.000  0.000  0.000
   0.79571    -20.855730  0.000  0.000  0.000  0.000
   0.81567    -20.855725  0.000  0.000  0.000  0.000
   0.83562    -20.855722  0.000  0.000  0.000  0.000
   0.85558    -20.855721  0.000  0.000  0.000  0.000
   0.87554    -20.855719  0.000  0.000  0.000  0.000
   0.89550    -20.855719  0.000  0.000  0.000  0.000
   0.91545    -20.855718  0.000  0.000  0.000  0.000
   0.91545    -20.855718  0.000  0.000  0.000  0.000
   0.94368    -20.855728  0.000  0.000  0.000  0.000
   0.97190    -20.855753  0.000  0.000  0.000  0.000
   1.00013    -20.855798  0.000  0.000  0.000  0.000
   1.02835    -20.855857  0.000  0.000  0.000  0.000
   1.05657    -20.855931  0.000  0.000  0.000  0.000
   1.08480    -20.856016  0.000  0.000  0.000  0.000
   1.11302    -20.856112  0.000  0.000  0.000  0.000
   1.14125    -20.856214  0.000  0.000  0.000  0.000
   1.16947    -20.856320  0.000  0.000  0.000  0.000
   1.19769    -20.856429  0.000  0.000  0.000  0.000
   1.22592    -20.856535  0.000  0.000  0.000  0.000
   1.25414    -20.856637  0.000  0.000  0.000  0.000
   1.28237    -20.856732  0.000  0.000  0.000  0.000
   1.31059    -20.856817  0.000  0.000  0.000  0.000
   1.33882    -20.856890  0.000  0.000  0.000  0.000
   1.36704    -20.856949  0.000  0.000  0.000  0.000
   1.39526    -20.856991  0.000  0.000  0.000  0.000
   1.42349    -20.857018  0.000  0.000  0.000  0.000
   1.45171    -20.857027  0.000  0.000  0.000  0.000
   1.45171    -20.857027  0.000  0.000  0.000  0.000
   1.47167    -20.857027  0.000  0.000  0.000  0.000
   1.49163    -20.857029  0.000  0.000  0.000  0.000
   1.51159    -20.857031  0.000  0.000  0.000  0.000
   1.53154    -20.857034  0.000  0.000  0.000  0.000
   1.55150    -20.857037  0.000  0.000  0.000  0.000
   1.57146    -20.857040  0.000  0.000  0.000  0.000
   1.59142    -20.857045  0.000  0.000  0.000  0.000
   1.61137    -20.857049  0.000  0.000  0.000  0.000
   1.63133    -20.857054  0.000  0.000  0.000  0.000
   1.65129    -20.857059  0.000  0.000  0.000  0.000
   1.67125    -20.857063  0.000  0.000  0.000  0.000
   1.69120    -20.857067  0.000  0.000  0.000  0.000
   1.71116    -20.857071  0.000  0.000  0.000  0.000
   1.73112    -20.857075  0.000  0.000  0.000  0.000
   1.75108    -20.857078  0.000  0.000  0.000  0.000
   1.77103    -20.857080  0.000  0.000  0.000  0.000
   1.79099    -20.857082  0.000  0.000  0.000  0.000
   1.81095    -20.857084  0.000  0.000  0.000  0.000
   1.83091    -20.857084  0.000  0.000  0.000  0.000
 
# Band-Index:    4
   1.83091    -20.621509  0.000  0.000  0.000  0.000
   1.81095    -20.621509  0.000  0.000  0.000  0.000
   1.79099    -20.621508  0.000  0.000  0.000  0.000
   1.77103    -20.621506  0.000  0.000  0.000  0.000
   1.75108    -20.621505  0.000  0.000  0.000  0.000
   1.73112    -20.621502  0.000  0.000  0.000  0.000
   1.71116    -20.621499  0.000  0.000  0.000  0.000
   1.69120    -20.621496  0.000  0.000  0.000  0.000
   1.67125    -20.621492  0.000  0.000  0.000  0.000
   1.65129    -20.621489  0.000  0.000  0.000  0.000
   1.63133    -20.621485  0.000  0.000  0.000  0.000
   1.61137    -20.621481  0.000  0.000  0.000  0.000
   1.59142    -20.621478  0.000  0.000  0.000  0.000
   1.57146    -20.621474  0.000  0.000  0.000  0.000
   1.55150    -20.621472  0.000  0.000  0.000  0.000
   1.53154    -20.621469  0.000  0.000  0.000  0.000
   1.51159    -20.621467  0.000  0.000  0.000  0.000
   1.49163    -20.621464  0.000  0.000  0.000  0.000
   1.47167    -20.621463  0.000  0.000  0.000  0.000
   1.45171    -20.621463  0.000  0.000  0.000  0.000
   1.45171    -20.621463  0.000  0.000  0.000  0.000
   1.42349    -20.621448  0.000  0.000  0.000  0.000
   1.39526    -20.621405  0.000  0.000  0.000  0.000
   1.36704    -20.621336  0.000  0.000  0.000  0.000
   1.33882    -20.621240  0.000  0.000  0.000  0.000
   1.31059    -20.621121  0.000  0.000  0.000  0.000
   1.28237    -20.620983  0.000  0.000  0.000  0.000
   1.25414    -20.620829  0.000  0.000  0.000  0.000
   1.22592    -20.620663  0.000  0.000  0.000  0.000
   1.19769    -20.620490  0.000  0.000  0.000  0.000
   1.16947    -20.620314  0.000  0.000  0.000  0.000
   1.14125    -20.620141  0.000  0.000  0.000  0.000
   1.11302    -20.619975  0.000  0.000  0.000  0.000
   1.08480    -20.619819  0.000  0.000  0.000  0.000
   1.05657    -20.619681  0.000  0.000  0.000  0.000
   1.02835    -20.619561  0.000  0.000  0.000  0.000
   1.00013    -20.619464  0.000  0.000  0.000  0.000
   0.97190    -20.619393  0.000  0.000  0.000  0.000
   0.94368    -20.619351  0.000  0.000  0.000  0.000
   0.91545    -20.619335  0.000  0.000  0.000  0.000
   0.91545    -20.619335  0.000  0.000  0.000  0.000
   0.89550    -20.619336  0.000  0.000  0.000  0.000
   0.87554    -20.619337  0.000  0.000  0.000  0.000
   0.85558    -20.619337  0.000  0.000  0.000  0.000
   0.83562    -20.619339  0.000  0.000  0.000  0.000
   0.81567    -20.619341  0.000  0.000  0.000  0.000
   0.79571    -20.619345  0.000  0.000  0.000  0.000
   0.77575    -20.619348  0.000  0.000  0.000  0.000
   0.75579    -20.619351  0.000  0.000  0.000  0.000
   0.73584    -20.619354  0.000  0.000  0.000  0.000
   0.71588    -20.619358  0.000  0.000  0.000  0.000
   0.69592    -20.619361  0.000  0.000  0.000  0.000
   0.67596    -20.619363  0.000  0.000  0.000  0.000
   0.65600    -20.619365  0.000  0.000  0.000  0.000
   0.63605    -20.619367  0.000  0.000  0.000  0.000
   0.61609    -20.619369  0.000  0.000  0.000  0.000
   0.59613    -20.619371  0.000  0.000  0.000  0.000
   0.57617    -20.619372  0.000  0.000  0.000  0.000
   0.55622    -20.619374  0.000  0.000  0.000  0.000
   0.53626    -20.619376  0.000  0.000  0.000  0.000
   0.53626    -20.619376  0.000  0.000  0.000  0.000
   0.50804    -20.619388  0.000  0.000  0.000  0.000
   0.47981    -20.619430  0.000  0.000  0.000  0.000
   0.45159    -20.619501  0.000  0.000  0.000  0.000
   0.42336    -20.619598  0.000  0.000  0.000  0.000
   0.39514    -20.619718  0.000  0.000  0.000  0.000
   0.36691    -20.619859  0.000  0.000  0.000  0.000
   0.33869    -20.620014  0.000  0.000  0.000  0.000
   0.31047    -20.620180  0.000  0.000  0.000  0.000
   0.28224    -20.620354  0.000  0.000  0.000  0.000
   0.25402    -20.620530  0.000  0.000  0.000  0.000
   0.22579    -20.620704  0.000  0.000  0.000  0.000
   0.19757    -20.620870  0.000  0.000  0.000  0.000
   0.16935    -20.621026  0.000  0.000  0.000  0.000
   0.14112    -20.621165  0.000  0.000  0.000  0.000
   0.11290    -20.621284  0.000  0.000  0.000  0.000
   0.08467    -20.621381  0.000  0.000  0.000  0.000
   0.05645    -20.621452  0.000  0.000  0.000  0.000
   0.02822    -20.621495  0.000  0.000  0.000  0.000
   0.00000    -20.621509  0.000  0.000  0.000  0.000
 
# Band-Index:    5
   0.00000    -20.619857  0.000  0.000  0.000  0.000
   0.02822    -20.619843  0.000  0.000  0.000  0.000
   0.05645    -20.619800  0.000  0.000  0.000  0.000
   0.08467    -20.619728  0.000  0.000  0.000  0.000
   0.11290    -20.619632  0.000  0.000  0.000  0.000
   0.14112    -20.619512  0.000  0.000  0.000  0.000
   0.16935    -20.619373  0.000  0.000  0.000  0.000
   0.19757    -20.619218  0.000  0.000  0.000  0.000
   0.22579    -20.619051  0.000  0.000  0.000  0.000
   0.25402    -20.618877  0.000  0.000  0.000  0.000
   0.28224    -20.618701  0.000  0.000  0.000  0.000
   0.31047    -20.618528  0.000  0.000  0.000  0.000
   0.33869    -20.618361  0.000  0.000  0.000  0.000
   0.36691    -20.618206  0.000  0.000  0.000  0.000
   0.39514    -20.618065  0.000  0.000  0.000  0.000
   0.42336    -20.617945  0.000  0.000  0.000  0.000
