#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  80 168
# Band-Index:    1
   0.91545    -21.356318  0.917  0.000  0.000  0.917
   0.91545    -21.356318  0.917  0.000  0.000  0.917
   0.94368    -21.356333  0.917  0.000  0.000  0.917
   0.97190    -21.356374  0.917  0.000  0.000  0.917
   1.00013    -21.356443  0.917  0.000  0.000  0.917
   1.02835    -21.356537  0.916  0.000  0.000  0.917
   1.05657    -21.356653  0.916  0.000  0.000  0.917
   1.08480    -21.356788  0.916  0.000  0.000  0.916
   1.11302    -21.356939  0.916  0.000  0.000  0.916
   1.14125    -21.357100  0.916  0.000  0.000  0.916
   1.16947    -21.357268  0.916  0.000  0.000  0.916
   1.19769    -21.357439  0.916  0.000  0.000  0.916
   1.22592    -21.357607  0.916  0.000  0.000  0.916
   1.25414    -21.357768  0.916  0.000  0.000  0.916
   1.28237    -21.357919  0.916  0.000  0.000  0.916
   1.31059    -21.358053  0.916  0.000  0.000  0.916
   1.33882    -21.358169  0.916  0.000  0.000  0.916
   1.36704    -21.358261  0.916  0.000  0.000  0.916
   1.39526    -21.358329  0.916  0.000  0.000  0.916
   1.42349    -21.358371  0.916  0.000  0.000  0.916
   1.45171    -21.358385  0.916  0.000  0.000  0.916
   1.45171    -21.358385  0.916  0.000  0.000  0.916
   1.47167    -21.358385  0.916  0.000  0.000  0.916
   1.49163    -21.358386  0.916  0.000  0.000  0.916
   1.51159    -21.358386  0.916  0.000  0.000  0.916
   1.53154    -21.358387  0.916  0.000  0.000  0.916
   1.55150    -21.358388  0.916  0.000  0.000  0.916
   1.57146    -21.358389  0.916  0.000  0.000  0.916
   1.59142    -21.358390  0.916  0.000  0.000  0.916
   1.61137    -21.358391  0.916  0.000  0.000  0.916
   1.63133    -21.358392  0.916  0.000  0.000  0.916
   1.65129    -21.358393  0.916  0.000  0.000  0.916
   1.67125    -21.358394  0.916  0.000  0.000  0.916
   1.69120    -21.358395  0.916  0.000  0.000  0.916
   1.71116    -21.358396  0.916  0.000  0.000  0.916
   1.73112    -21.358397  0.916  0.000  0.000  0.916
   1.75108    -21.358398  0.916  0.000  0.000  0.916
   1.77103    -21.358398  0.916  0.000  0.000  0.916
   1.79099    -21.358399  0.916  0.000  0.000  0.916
   1.81095    -21.358399  0.916  0.000  0.000  0.916
   1.83091    -21.358399  0.916  0.000  0.000  0.916
 
# Band-Index:    2
   1.83091    -21.357692  0.917  0.000  0.000  0.917
   1.81095    -21.357693  0.917  0.000  0.000  0.917
   1.79099    -21.357692  0.917  0.000  0.000  0.917
   1.77103    -21.357692  0.917  0.000  0.000  0.917
   1.75108    -21.357692  0.917  0.000  0.000  0.917
   1.73112    -21.357691  0.917  0.000  0.000  0.917
   1.71116    -21.357690  0.917  0.000  0.000  0.917
   1.69120    -21.357689  0.917  0.000  0.000  0.917
   1.67125    -21.357688  0.917  0.000  0.000  0.917
   1.65129    -21.357687  0.917  0.000  0.000  0.917
   1.63133    -21.357686  0.917  0.000  0.000  0.917
   1.61137    -21.357685  0.917  0.000  0.000  0.917
   1.59142    -21.357684  0.917  0.000  0.000  0.917
   1.57146    -21.357682  0.917  0.000  0.000  0.917
   1.55150    -21.357682  0.917  0.000  0.000  0.917
   1.53154    -21.357681  0.917  0.000  0.000  0.917
   1.51159    -21.357680  0.917  0.000  0.000  0.917
   1.49163    -21.357679  0.917  0.000  0.000  0.917
   1.47167    -21.357678  0.917  0.000  0.000  0.917
   1.45171    -21.357679  0.917  0.000  0.000  0.917
   1.45171    -21.357679  0.917  0.000  0.000  0.917
   1.42349    -21.357664  0.917  0.000  0.000  0.917
   1.39526    -21.357622  0.917  0.000  0.000  0.917
   1.36704    -21.357555  0.917  0.000  0.000  0.917
   1.33882    -21.357462  0.917  0.000  0.000  0.917
   1.31059    -21.357346  0.917  0.000  0.000  0.917
   1.28237    -21.357212  0.917  0.000  0.000  0.917
   1.25414    -21.357062  0.917  0.000  0.000  0.917
   1.22592    -21.356901  0.917  0.000  0.000  0.917
   1.19769    -21.356733  0.917  0.000  0.000  0.917
   1.16947    -21.356561  0.917  0.000  0.000  0.917
   1.14125    -21.356394  0.917  0.000  0.000  0.917
   1.11302    -21.356232  0.917  0.000  0.000  0.917
   1.08480    -21.356081  0.917  0.000  0.000  0.917
   1.05657    -21.355947  0.917  0.000  0.000  0.917
   1.02835    -21.355830  0.917  0.000  0.000  0.917
   1.00013    -21.355736  0.917  0.000  0.000  0.917
   0.97190    -21.355667  0.917  0.000  0.000  0.917
   0.94368    -21.355626  0.917  0.000  0.000  0.917
   0.91545    -21.355611  0.917  0.000  0.000  0.917
   0.91545    -21.355611  0.917  0.000  0.000  0.917
   0.89550    -21.355611  0.917  0.000  0.000  0.917
   0.87554    -21.355611  0.917  0.000  0.000  0.917
   0.85558    -21.355611  0.917  0.000  0.000  0.917
   0.83562    -21.355611  0.917  0.000  0.000  0.917
   0.81567    -21.355612  0.917  0.000  0.000  0.917
   0.79571    -21.355614  0.917  0.000  0.000  0.917
   0.77575    -21.355614  0.917  0.000  0.000  0.917
   0.75579    -21.355615  0.917  0.000  0.000  0.917
   0.73584    -21.355616  0.917  0.000  0.000  0.917
   0.71588    -21.355617  0.917  0.000  0.000  0.917
   0.69592    -21.355617  0.917  0.000  0.000  0.917
   0.67596    -21.355617  0.917  0.000  0.000  0.917
   0.65600    -21.355617  0.917  0.000  0.000  0.917
   0.63605    -21.355617  0.917  0.000  0.000  0.917
   0.61609    -21.355617  0.917  0.000  0.000  0.917
   0.59613    -21.355617  0.917  0.000  0.000  0.917
   0.57617    -21.355618  0.917  0.000  0.000  0.917
   0.55622    -21.355619  0.917  0.000  0.000  0.917
   0.53626    -21.355621  0.917  0.000  0.000  0.917
   0.53626    -21.355621  0.917  0.000  0.000  0.917
   0.50804    -21.355633  0.917  0.000  0.000  0.917
   0.47981    -21.355673  0.917  0.000  0.000  0.917
   0.45159    -21.355742  0.917  0.000  0.000  0.917
   0.42336    -21.355836  0.917  0.000  0.000  0.917
   0.39514    -21.355953  0.917  0.000  0.000  0.917
   0.36691    -21.356090  0.917  0.000  0.000  0.917
   0.33869    -21.356240  0.917  0.000  0.000  0.917
   0.31047    -21.356402  0.917  0.000  0.000  0.917
   0.28224    -21.356571  0.917  0.000  0.000  0.917
   0.25402    -21.356742  0.917  0.000  0.000  0.917
   0.22579    -21.356910  0.917  0.000  0.000  0.917
   0.19757    -21.357072  0.917  0.000  0.000  0.917
   0.16935    -21.357223  0.917  0.000  0.000  0.917
   0.14112    -21.357358  0.917  0.000  0.000  0.917
   0.11290    -21.357474  0.917  0.000  0.000  0.917
   0.08467    -21.357568  0.917  0.000  0.000  0.917
   0.05645    -21.357637  0.917  0.000  0.000  0.917
   0.02822    -21.357679  0.917  0.000  0.000  0.917
   0.00000    -21.357692  0.917  0.000  0.000  0.917
 
# Band-Index:    3
   0.00000    -21.205224  0.000  0.000  0.000  0.000
   0.02822    -21.205218  0.000  0.000  0.000  0.000
   0.05645    -21.205197  0.000  0.000  0.000  0.000
   0.08467    -21.205162  0.000  0.000  0.000  0.000
   0.11290    -21.205116  0.000  0.000  0.000  0.000
   0.14112    -21.205058  0.000  0.000  0.000  0.000
   0.16935    -21.204992  0.000  0.000  0.000  0.000
   0.19757    -21.204918  0.000  0.000  0.000  0.000
   0.22579    -21.204839  0.000  0.000  0.000  0.000
   0.25402    -21.204756  0.000  0.000  0.000  0.000
   0.28224    -21.204673  0.000  0.000  0.000  0.000
   0.31047    -21.204589  0.000  0.000  0.000  0.000
   0.33869    -21.204511  0.000  0.000  0.000  0.000
   0.36691    -21.204438  0.000  0.000  0.000  0.000
   0.39514    -21.204371  0.000  0.000  0.000  0.000
   0.42336    -21.204313  0.000  0.000  0.000  0.000
   0.45159    -21.204268  0.000  0.000  0.000  0.000
   0.47981    -21.204234  0.000  0.000  0.000  0.000
   0.50804    -21.204214  0.000  0.000  0.000  0.000
   0.53626    -21.204211  0.000  0.000  0.000  0.000
   0.53626    -21.204211  0.000  0.000  0.000  0.000
   0.55622    -21.204206  0.000  0.000  0.000  0.000
   0.57617    -21.204200  0.000  0.000  0.000  0.000
   0.59613    -21.204190  0.000  0.000  0.000  0.000
   0.61609    -21.204178  0.000  0.000  0.000  0.000
   0.63605    -21.204161  0.000  0.000  0.000  0.000
   0.65600    -21.204141  0.000  0.000  0.000  0.000
   0.67596    -21.204119  0.000  0.000  0.000  0.000
   0.69592    -21.204094  0.000  0.000  0.000  0.000
   0.71588    -21.204067  0.000  0.000  0.000  0.000
   0.73584    -21.204038  0.000  0.000  0.000  0.000
   0.75579    -21.204008  0.000  0.000  0.000  0.000
   0.77575    -21.203977  0.000  0.000  0.000  0.000
   0.79571    -21.203946  0.000  0.000  0.000  0.000
   0.81567    -21.203915  0.000  0.000  0.000  0.000
   0.83562    -21.203886  0.000  0.000  0.000  0.000
   0.85558    -21.203861  0.000  0.000  0.000  0.000
   0.87554    -21.203841  0.000  0.000  0.000  0.000
   0.89550    -21.203829  0.000  0.000  0.000  0.000
   0.91545    -21.203823  0.000  0.000  0.000  0.000
   0.91545    -21.203823  0.000  0.000  0.000  0.000
   0.94368    -21.203830  0.000  0.000  0.000  0.000
   0.97190    -21.203848  0.000  0.000  0.000  0.000
   1.00013    -21.203879  0.000  0.000  0.000  0.000
   1.02835    -21.203921  0.000  0.000  0.000  0.000
   1.05657    -21.203974  0.000  0.000  0.000  0.000
   1.08480    -21.204033  0.000  0.000  0.000  0.000
   1.11302    -21.204101  0.000  0.000  0.000  0.000
   1.14125    -21.204173  0.000  0.000  0.000  0.000
   1.16947    -21.204247  0.000  0.000  0.000  0.000
   1.19769    -21.204323  0.000  0.000  0.000  0.000
   1.22592    -21.204398  0.000  0.000  0.000  0.000
   1.25414    -21.204469  0.000  0.000  0.000  0.000
   1.28237    -21.204537  0.000  0.000  0.000  0.000
   1.31059    -21.204596  0.000  0.000  0.000  0.000
   1.33882    -21.204647  0.000  0.000  0.000  0.000
   1.36704    -21.204689  0.000  0.000  0.000  0.000
   1.39526    -21.204718  0.000  0.000  0.000  0.000
   1.42349    -21.204736  0.000  0.000  0.000  0.000
   1.45171    -21.204743  0.000  0.000  0.000  0.000
   1.45171    -21.204743  0.000  0.000  0.000  0.000
   1.47167    -21.204749  0.000  0.000  0.000  0.000
   1.49163    -21.204767  0.000  0.000  0.000  0.000
   1.51159    -21.204795  0.000  0.000  0.000  0.000
   1.53154    -21.204828  0.000  0.000  0.000  0.000
   1.55150    -21.204863  0.000  0.000  0.000  0.000
   1.57146    -21.204901  0.000  0.000  0.000  0.000
   1.59142    -21.204940  0.000  0.000  0.000  0.000
   1.61137    -21.204978  0.000  0.000  0.000  0.000
   1.63133    -21.205016  0.000  0.000  0.000  0.000
   1.65129    -21.205051  0.000  0.000  0.000  0.000
   1.67125    -21.205083  0.000  0.000  0.000  0.000
   1.69120    -21.205114  0.000  0.000  0.000  0.000
   1.71116    -21.205142  0.000  0.000  0.000  0.000
   1.73112    -21.205167  0.000  0.000  0.000  0.000
   1.75108    -21.205187  0.000  0.000  0.000  0.000
   1.77103    -21.205203  0.000  0.000  0.000  0.000
   1.79099    -21.205214  0.000  0.000  0.000  0.000
   1.81095    -21.205222  0.000  0.000  0.000  0.000
   1.83091    -21.205224  0.000  0.000  0.000  0.000
 
# Band-Index:    4
   1.83091    -21.204120  0.000  0.000  0.000  0.000
   1.81095    -21.204122  0.000  0.000  0.000  0.000
   1.79099    -21.204125  0.000  0.000  0.000  0.000
   1.77103    -21.204131  0.000  0.000  0.000  0.000
   1.75108    -21.204139  0.000  0.000  0.000  0.000
   1.73112    -21.204150  0.000  0.000  0.000  0.000
   1.71116    -21.204163  0.000  0.000  0.000  0.000
   1.69120    -21.204178  0.000  0.000  0.000  0.000
   1.67125    -21.204195  0.000  0.000  0.000  0.000
   1.65129    -21.204213  0.000  0.000  0.000  0.000
   1.63133    -21.204234  0.000  0.000  0.000  0.000
   1.61137    -21.204257  0.000  0.000  0.000  0.000
   1.59142    -21.204281  0.000  0.000  0.000  0.000
   1.57146    -21.204306  0.000  0.000  0.000  0.000
   1.55150    -21.204334  0.000  0.000  0.000  0.000
   1.53154    -21.204358  0.000  0.000  0.000  0.000
   1.51159    -21.204383  0.000  0.000  0.000  0.000
   1.49163    -21.204404  0.000  0.000  0.000  0.000
   1.47167    -21.204417  0.000  0.000  0.000  0.000
   1.45171    -21.204423  0.000  0.000  0.000  0.000
   1.45171    -21.204423  0.000  0.000  0.000  0.000
   1.42349    -21.204416  0.000  0.000  0.000  0.000
   1.39526    -21.204398  0.000  0.000  0.000  0.000
   1.36704    -21.204368  0.000  0.000  0.000  0.000
   1.33882    -21.204327  0.000  0.000  0.000  0.000
   1.31059    -21.204276  0.000  0.000  0.000  0.000
   1.28237    -21.204216  0.000  0.000  0.000  0.000
   1.25414    -21.204149  0.000  0.000  0.000  0.000
   1.22592    -21.204078  0.000  0.000  0.000  0.000
   1.19769    -21.204003  0.000  0.000  0.000  0.000
   1.16947    -21.203927  0.000  0.000  0.000  0.000
   1.14125    -21.203852  0.000  0.000  0.000  0.000
   1.11302    -21.203780  0.000  0.000  0.000  0.000
   1.08480    -21.203713  0.000  0.000  0.000  0.000
   1.05657    -21.203653  0.000  0.000  0.000  0.000
   1.02835    -21.203601  0.000  0.000  0.000  0.000
   1.00013    -21.203559  0.000  0.000  0.000  0.000
   0.97190    -21.203528  0.000  0.000  0.000  0.000
   0.94368    -21.203510  0.000  0.000  0.000  0.000
   0.91545    -21.203503  0.000  0.000  0.000  0.000
   0.91545    -21.203503  0.000  0.000  0.000  0.000
   0.89550    -21.203500  0.000  0.000  0.000  0.000
   0.87554    -21.203489  0.000  0.000  0.000  0.000
   0.85558    -21.203474  0.000  0.000  0.000  0.000
   0.83562    -21.203455  0.000  0.000  0.000  0.000
   0.81567    -21.203435  0.000  0.000  0.000  0.000
   0.79571    -21.203415  0.000  0.000  0.000  0.000
   0.77575    -21.203395  0.000  0.000  0.000  0.000
   0.75579    -21.203376  0.000  0.000  0.000  0.000
   0.73584    -21.203358  0.000  0.000  0.000  0.000
   0.71588    -21.203342  0.000  0.000  0.000  0.000
   0.69592    -21.203326  0.000  0.000  0.000  0.000
   0.67596    -21.203312  0.000  0.000  0.000  0.000
   0.65600    -21.203298  0.000  0.000  0.000  0.000
   0.63605    -21.203287  0.000  0.000  0.000  0.000
   0.61609    -21.203278  0.000  0.000  0.000  0.000
   0.59613    -21.203272  0.000  0.000  0.000  0.000
   0.57617    -21.203268  0.000  0.000  0.000  0.000
   0.55622    -21.203267  0.000  0.000  0.000  0.000
   0.53626    -21.203267  0.000  0.000  0.000  0.000
   0.53626    -21.203267  0.000  0.000  0.000  0.000
   0.50804    -21.203271  0.000  0.000  0.000  0.000
   0.47981    -21.203286  0.000  0.000  0.000  0.000
   0.45159    -21.203314  0.000  0.000  0.000  0.000
   0.42336    -21.203353  0.000  0.000  0.000  0.000
   0.39514    -21.203403  0.000  0.000  0.000  0.000
   0.36691    -21.203461  0.000  0.000  0.000  0.000
   0.33869    -21.203523  0.000  0.000  0.000  0.000
   0.31047    -21.203590  0.000  0.000  0.000  0.000
   0.28224    -21.203658  0.000  0.000  0.000  0.000
   0.25402    -21.203729  0.000  0.000  0.000  0.000
   0.22579    -21.203798  0.000  0.000  0.000  0.000
   0.19757    -21.203865  0.000  0.000  0.000  0.000
   0.16935    -21.203928  0.000  0.000  0.000  0.000
   0.14112    -21.203984  0.000  0.000  0.000  0.000
   0.11290    -21.204031  0.000  0.000  0.000  0.000
   0.08467    -21.204069  0.000  0.000  0.000  0.000
   0.05645    -21.204098  0.000  0.000  0.000  0.000
   0.02822    -21.204115  0.000  0.000  0.000  0.000
   0.00000    -21.204120  0.000  0.000  0.000  0.000
 
# Band-Index:    5
   0.00000    -21.171991  0.000  0.000  0.000  0.000
   0.02822    -21.171984  0.000  0.000  0.000  0.000
   0.05645    -21.171961  0.000  0.000  0.000  0.000
   0.08467    -21.171922  0.000  0.000  0.000  0.000
   0.11290    -21.171870  0.000  0.000  0.000  0.000
   0.14112    -21.171806  0.000  0.000  0.000  0.000
   0.16935    -21.171731  0.000  0.000  0.000  0.000
   0.19757    -21.171647  0.000  0.000  0.000  0.000
   0.22579    -21.171558  0.000  0.000  0.000  0.000
   0.25402    -21.171464  0.000  0.000  0.000  0.000
   0.28224    -21.171370  0.000  0.000  0.000  0.000
   0.31047    -21.171276  0.000  0.000  0.000  0.000
   0.33869    -21.171187  0.000  0.000  0.000  0.000
   0.36691    -21.171104  0.000  0.000  0.000  0.000
   0.39514    -21.171027  0.000  0.000  0.000  0.000
   0.42336    -21.170962  0.000  0.000  0.000  0.000
   0.45159    -21.170910  0.000  0.000  0.000  0.000
   0.47981    -21.170872  0.000  0.000  0.000  0.000
   0.50804    -21.170850  0.000  0.000  0.000  0.000
   0.53626    -21.170844  0.000  0.000  0.000  0.000
   0.53626    -21.170844  0.000  0.000  0.000  0.000
   0.55622    -21.170843  0.000  0.000  0.000  0.000
   0.57617    -21.170841  0.000  0.000  0.000  0.000
   0.59613    -21.170841  0.000  0.000  0.000  0.000
   0.61609    -21.170841  0.000  0.000  0.000  0.000
   0.63605    -21.170841  0.000  0.000  0.000  0.000
   0.65600    -21.170842  0.000  0.000  0.000  0.000
   0.67596    -21.170842  0.000  0.000  0.000  0.000
   0.69592    -21.170843  0.000  0.000  0.000  0.000
   0.71588    -21.170843  0.000  0.000  0.000  0.000
   0.73584    -21.170842  0.000  0.000  0.000  0.000
   0.75579    -21.170842  0.000  0.000  0.000  0.000
   0.77575    -21.170841  0.000  0.000  0.000  0.000
   0.79571    -21.170841  0.000  0.000  0.000  0.000
   0.81567    -21.170840  0.000  0.000  0.000  0.000
   0.83562    -21.170839  0.000  0.000  0.000  0.000
   0.85558    -21.170840  0.000  0.000  0.000  0.000
   0.87554    -21.170840  0.000  0.000  0.000  0.000
   0.89550    -21.170840  0.000  0.000  0.000  0.000
   0.91545    -21.170840  0.000  0.000  0.000  0.000
   0.91545    -21.170840  0.000  0.000  0.000  0.000
   0.94368    -21.170848  0.000  0.000  0.000  0.000
   0.97190    -21.170871  0.000  0.000  0.000  0.000
   1.00013    -21.170910  0.000  0.000  0.000  0.000
   1.02835    -21.170962  0.000  0.000  0.000  0.000
   1.05657    -21.171027  0.000  0.000  0.000  0.000
   1.08480    -21.171102  0.000  0.000  0.000  0.000
   1.11302    -21.171187  0.000  0.000  0.000  0.000
   1.14125    -21.171277  0.000  0.000  0.000  0.000
   1.16947    -21.171370  0.000  0.000  0.000  0.000
   1.19769    -21.171465  0.000  0.000  0.000  0.000
   1.22592    -21.171559  0.000  0.000  0.000  0.000
   1.25414    -21.171649  0.000  0.000  0.000  0.000
   1.28237    -21.171733  0.000  0.000  0.000  0.000
   1.31059    -21.171807  0.000  0.000  0.000  0.000
   1.33882    -21.171872  0.000  0.000  0.000  0.000
   1.36704    -21.171923  0.000  0.000  0.000  0.000
   1.39526    -21.171961  0.000  0.000  0.000  0.000
   1.42349    -21.171984  0.000  0.000  0.000  0.000
   1.45171    -21.171992  0.000  0.000  0.000  0.000
   1.45171    -21.171992  0.000  0.000  0.000  0.000
   1.47167    -21.171991  0.000  0.000  0.000  0.000
   1.49163    -21.171992  0.000  0.000  0.000  0.000
   1.51159    -21.171993  0.000  0.000  0.000  0.000
   1.53154    -21.171992  0.000  0.000  0.000  0.000
   1.55150    -21.171993  0.000  0.000  0.000  0.000
   1.57146    -21.171992  0.000  0.000  0.000  0.000
   1.59142    -21.171993  0.000  0.000  0.000  0.000
   1.61137    -21.171993  0.000  0.000  0.000  0.000
   1.63133    -21.171992  0.000  0.000  0.000  0.000
   1.65129    -21.171992  0.000  0.000  0.000  0.000
   1.67125    -21.171992  0.000  0.000  0.000  0.000
   1.69120    -21.171992  0.000  0.000  0.000  0.000
   1.71116    -21.171992  0.000  0.000  0.000  0.000
   1.73112    -21.171992  0.000  0.000  0.000  0.000
   1.75108    -21.171992  0.000  0.000  0.000  0.000
   1.77103    -21.171992  0.000  0.000  0.000  0.000
   1.79099    -21.171992  0.000  0.000  0.000  0.000
   1.81095    -21.171992  0.000  0.000  0.000  0.000
   1.83091    -21.171991  0.000  0.000  0.000  0.000
 
# Band-Index:    6
   1.83091    -21.171137  0.000  0.000  0.000  0.000
   1.81095    -21.171138  0.000  0.000  0.000  0.000
   1.79099    -21.171137  0.000  0.000  0.000  0.000
   1.77103    -21.171137  0.000  0.000  0.000  0.000
   1.75108    -21.171138  0.000  0.000  0.000  0.000
   1.73112    -21.171138  0.000  0.000  0.000  0.000
   1.71116    -21.171138  0.000  0.000  0.000  0.000
   1.69120    -21.171138  0.000  0.000  0.000  0.000
   1.67125    -21.171137  0.000  0.000  0.000  0.000
   1.65129    -21.171137  0.000  0.000  0.000  0.000
   1.63133    -21.171137  0.000  0.000  0.000  0.000
   1.61137    -21.171137  0.000  0.000  0.000  0.000
   1.59142    -21.171137  0.000  0.000  0.000  0.000
   1.57146    -21.171137  0.000  0.000  0.000  0.000
   1.55150    -21.171137  0.000  0.000  0.000  0.000
   1.53154    -21.171137  0.000  0.000  0.000  0.000
   1.51159    -21.171137  0.000  0.000  0.000  0.000
   1.49163    -21.171136  0.000  0.000  0.000  0.000
   1.47167    -21.171135  0.000  0.000  0.000  0.000
   1.45171    -21.171136  0.000  0.000  0.000  0.000
   1.45171    -21.171136  0.000  0.000  0.000  0.000
   1.42349    -21.171128  0.000  0.000  0.000  0.000
   1.39526    -21.171105  0.000  0.000  0.000  0.000
   1.36704    -21.171067  0.000  0.000  0.000  0.000
   1.33882    -21.171016  0.000  0.000  0.000  0.000
   1.31059    -21.170951  0.000  0.000  0.000  0.000
   1.28237    -21.170877  0.000  0.000  0.000  0.000
   1.25414    -21.170793  0.000  0.000  0.000  0.000
   1.22592    -21.170703  0.000  0.000  0.000  0.000
   1.19769    -21.170610  0.000  0.000  0.000  0.000
   1.16947    -21.170514  0.000  0.000  0.000  0.000
   1.14125    -21.170421  0.000  0.000  0.000  0.000
   1.11302    -21.170331  0.000  0.000  0.000  0.000
   1.08480    -21.170246  0.000  0.000  0.000  0.000
   1.05657    -21.170171  0.000  0.000  0.000  0.000
   1.02835    -21.170106  0.000  0.000  0.000  0.000
   1.00013    -21.170054  0.000  0.000  0.000  0.000
   0.97190    -21.170015  0.000  0.000  0.000  0.000
   0.94368    -21.169992  0.000  0.000  0.000  0.000
   0.91545    -21.169984  0.000  0.000  0.000  0.000
   0.91545    -21.169984  0.000  0.000  0.000  0.000
   0.89550    -21.169984  0.000  0.000  0.000  0.000
   0.87554    -21.169984  0.000  0.000  0.000  0.000
   0.85558    -21.169984  0.000  0.000  0.000  0.000
   0.83562    -21.169983  0.000  0.000  0.000  0.000
   0.81567    -21.169984  0.000  0.000  0.000  0.000
   0.79571    -21.169986  0.000  0.000  0.000  0.000
   0.77575    -21.169986  0.000  0.000  0.000  0.000
   0.75579    -21.169986  0.000  0.000  0.000  0.000
   0.73584    -21.169987  0.000  0.000  0.000  0.000
   0.71588    -21.169987  0.000  0.000  0.000  0.000
   0.69592    -21.169987  0.000  0.000  0.000  0.000
   0.67596    -21.169987  0.000  0.000  0.000  0.000
   0.65600    -21.169987  0.000  0.000  0.000  0.000
   0.63605    -21.169986  0.000  0.000  0.000  0.000
   0.61609    -21.169986  0.000  0.000  0.000  0.000
   0.59613    -21.169986  0.000  0.000  0.000  0.000
   0.57617    -21.169986  0.000  0.000  0.000  0.000
   0.55622    -21.169988  0.000  0.000  0.000  0.000
   0.53626    -21.169990  0.000  0.000  0.000  0.000
   0.53626    -21.169990  0.000  0.000  0.000  0.000
   0.50804    -21.169995  0.000  0.000  0.000  0.000
   0.47981    -21.170017  0.000  0.000  0.000  0.000
   0.45159    -21.170055  0.000  0.000  0.000  0.000
   0.42336    -21.170107  0.000  0.000  0.000  0.000
   0.39514    -21.170172  0.000  0.000  0.000  0.000
   0.36691    -21.170249  0.000  0.000  0.000  0.000
   0.33869    -21.170332  0.000  0.000  0.000  0.000
   0.31047    -21.170422  0.000  0.000  0.000  0.000
   0.28224    -21.170515  0.000  0.000  0.000  0.000
   0.25402    -21.170610  0.000  0.000  0.000  0.000
   0.22579    -21.170703  0.000  0.000  0.000  0.000
   0.19757    -21.170793  0.000  0.000  0.000  0.000
   0.16935    -21.170877  0.000  0.000  0.000  0.000
   0.14112    -21.170952  0.000  0.000  0.000  0.000
   0.11290    -21.171016  0.000  0.000  0.000  0.000
   0.08467    -21.171068  0.000  0.000  0.000  0.000
   0.05645    -21.171107  0.000  0.000  0.000  0.000
   0.02822    -21.171130  0.000  0.000  0.000  0.000
   0.00000    -21.171137  0.000  0.000  0.000  0.000
 
# Band-Index:    7
   0.00000    -14.554379  0.004  0.000  0.000  0.004
   0.02822    -14.553567  0.004  0.000  0.000  0.004
   0.05645    -14.551131  0.004  0.000  0.000  0.004
   0.08467    -14.547086  0.004  0.000  0.000  0.004
   0.11290    -14.541457  0.004  0.000  0.000  0.004
   0.14112    -14.534279  0.004  0.000  0.000  0.004
   0.16935    -14.525594  0.004  0.000  0.000  0.004
   0.19757    -14.515460  0.004  0.000  0.000  0.004
   0.22579    -14.503941  0.004  0.000  0.000  0.004
   0.25402    -14.491113  0.004  0.000  0.000  0.004
   0.28224    -14.477070  0.004  0.000  0.000  0.004
   0.31047    -14.461923  0.004  0.000  0.000  0.004
   0.33869    -14.445819  0.004  0.000  0.000  0.004
   0.36691    -14.428951  0.004  0.000  0.000  0.004
