#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80 336
# Band-Index:    1
   1.45171    -21.473114  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.47167    -21.473113  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.49163    -21.473114  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.51159    -21.473115  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.53154    -21.473115  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.55150    -21.473117  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.57146    -21.473117  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.59142    -21.473118  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.61137    -21.473119  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.63133    -21.473120  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.65129    -21.473121  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.67125    -21.473122  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.69120    -21.473123  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.71116    -21.473124  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.73112    -21.473125  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.75108    -21.473126  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.77103    -21.473126  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.79099    -21.473126  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.81095    -21.473127  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.83091    -21.473127  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
 
# Band-Index:    2
   1.83091    -21.473125  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.81095    -21.473126  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.79099    -21.473125  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.77103    -21.473125  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.75108    -21.473124  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.73112    -21.473124  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.71116    -21.473123  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.69120    -21.473122  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.67125    -21.473121  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.65129    -21.473120  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.63133    -21.473119  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.61137    -21.473118  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.59142    -21.473117  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.57146    -21.473115  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.55150    -21.473115  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.53154    -21.473114  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.51159    -21.473113  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.49163    -21.473112  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.47167    -21.473112  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.45171    -21.473112  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.45171    -21.473112  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.42349    -21.473098  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.39526    -21.473056  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.36704    -21.472987  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.33882    -21.472894  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.31059    -21.472778  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.28237    -21.472644  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.25414    -21.472493  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.22592    -21.472332  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.916
   1.19769    -21.472164  0.916  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.16947    -21.471993  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.14125    -21.471825  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.11302    -21.471664  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.08480    -21.471514  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.05657    -21.471380  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.02835    -21.471264  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.00013    -21.471171  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   0.97190    -21.471102  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
