#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000             2.13419
  0.0986             2.14072
  0.1973             2.13862
  0.2959             2.13907
  0.3945             2.13428
  0.4932             2.14104
  0.5918             2.13860
  0.6904             2.13944
  0.7890             2.13394
  0.8877             2.13991
  0.9863             2.13771
  1.0849             2.13866
  1.1836             2.13309
  1.2822             2.13893
  1.3808             2.13635
  1.4795             2.13780
  1.5781             2.13242
  1.6767             2.13833
  1.7753             2.13657
  1.8740             2.13963
  1.9726             2.13484
  2.0712             2.14010
  2.1699             2.13817
  2.2685             2.14073
  2.3671             2.13557
  2.4658             2.14060
  2.5644             2.13907
  2.6630             2.14212
  2.7616             2.13572
  2.8603             2.13939
  2.9589             2.13724
  3.0575             2.14081
  3.1562             2.13327
  3.2548             2.13675
  3.3534             2.13550
  3.4521             2.13904
  3.5507             2.13146
  3.6493             2.13465
  3.7480             2.13271
  3.8466             2.13684
  3.9452             2.13078
  4.0438             2.13495
  4.1425             2.13284
  4.2411             2.13576
  4.3397             2.12952
  4.4384             2.13398
  4.5370             2.13245
  4.6356             2.13431
  4.7343             2.12802
  4.8329             2.13193
  4.9315             2.13014
  5.0301             2.13190
  5.1288             2.12607
  5.2274             2.12996
  5.3260             2.12749
  5.4247             2.12773
  5.5233             2.12029
  5.6219             2.12340
  5.7206             2.12070
  5.8192             2.12021
  5.9178             2.11155
  6.0164             2.11193
  6.1151             2.10652
  6.2137             2.10457
  6.3123             2.09437
  6.4110             2.09327
  6.5096             2.08432
  6.6082             2.07858
  6.7069             2.06400
  6.8055             2.06033
  6.9041             2.04847
  7.0028             2.03974
  7.1014             2.01949
  7.2000             2.00971
  7.2986             1.98943
  7.3973             1.97634
  7.4959             1.94917
  7.5945             1.93244
  7.6932             1.90516
  7.7918             1.87883
  7.8904             1.84171
  7.9891             1.81049
  8.0877             1.77754
  8.1863             1.73807
  8.2849             1.68431
  8.3836             1.64901
  8.4822             1.58800
  8.5808             1.53065
  8.6795             1.46524
  8.7781             1.39178
  8.8767             1.32221
  8.9754             1.23395
  9.0740             1.16121
  9.1726             1.06674
  9.2712             0.97128
  9.3699             0.86545
  9.4685             0.77037
  9.5671             0.64921
  9.6658             0.54214
  9.7644             0.41399
  9.8630             0.28765
  9.9617             0.14787
 10.0603            -0.00441
 10.1589            -0.16961
 10.2576            -0.35142
 10.3562            -0.56737
 10.4548            -0.80559
 10.5534            -1.10066
 10.6521            -1.41788
 10.7507            -1.82086
 10.8493            -2.25626
 10.9480            -2.74832
 11.0466            -3.26613
 11.1452            -3.81041
 11.2439            -4.36680
 11.3425            -4.92373
 11.4411            -5.48264
 11.5397            -6.02676
 11.6384            -6.57554
 11.7370            -7.09746
 11.8356            -7.63517
 11.9343            -8.30814
 12.0329            -9.13504
 12.1315           -10.03185
 12.2302           -10.85112
 12.3288           -11.49345
 12.4274           -11.86881
 12.5260           -11.99321
 12.6247           -11.89552
 12.7233           -11.63903
 12.8219           -11.28789
 12.9206           -10.85264
 13.0192           -10.32313
 13.1178            -9.65611
 13.2165            -8.82568
 13.3151            -7.83493
 13.4137            -6.78413
 13.5124            -5.86634
 13.6110            -5.12928
 13.7096            -4.71276
 13.8082            -4.70149
 13.9069            -4.90045
 14.0055            -5.25016
 14.1041            -5.74063
 14.2028            -6.35250
 14.3014            -7.05163
 14.4000            -7.86055
 14.4987            -8.80925
 14.5973            -9.85564
